concept1	concept2	correctclass	ledaclass	conf
FigureSkater	Activity	+	+	0.620871
Planet	CollegeCoach	+	+	0.649562
Mayor	Device	+	+	0.649562
PowerStation	Automobile	+	+	0.649562
Song	Monument	+	+	0.649562
Bridge	Infrastructure	-	+	0.649562
AutoRacingLeague	SportsTeam	+	+	0.649562
Archaea	CanadianFootballLeague	+	+	0.512722
Brain	PeriodicalLiterature	+	+	0.649562
PersonFunction	Database	+	+	0.649562
Monument	FormulaOneRacer	+	+	0.649562
AustralianFootballLeague	RugbyPlayer	+	+	0.649562
InlineHockeyLeague	Olympics	+	+	0.649562
AmericanFootballPlayer	GrandPrix	+	+	0.649562
Building	Country	+	+	0.876315
University	HockeyTeam	+	+	0.649562
SoccerClub	PoloLeague	+	+	0.649562
BasketballLeague	Monument	+	+	0.649562
RoadJunction	Airport	+	+	0.649562
TelevisionEpisode	FootballMatch	+	+	0.649562
MixedMartialArtsLeague	WorldHeritageSite	+	+	0.649562
Grape	VolleyballLeague	+	+	0.649562
Book	Theatre	+	+	0.649562
Website	WineRegion	+	+	0.649562
SportsLeague	Film	+	+	0.649562
HockeyTeam	PeriodicalLiterature	+	+	0.649562
Rocket	Embryology	+	+	0.649562
Politician	Journalist	-	+	0.649562
Stream	NascarDriver	+	+	0.649562
MartialArtist	ShoppingMall	+	+	0.720403
Model	SoccerClub	+	+	0.649562
ComicsCharacter	RoadTunnel	+	+	0.649562
Ship	Database	+	+	0.649562
SportsLeague	GrandPrix	+	+	0.649562
Bacteria	Wrestler	+	+	0.720403
Sport	SoccerPlayer	+	+	0.649562
PoliticalParty	SoftballLeague	+	+	0.720403
Mammal	Animal	-	+	0.692805
Scientist	SnookerChamp	-	+	0.649562
RouteOfTransportation	Criminal	+	+	0.649562
ClubMoss	SpeedwayTeam	+	+	0.649562
Award	BaseballPlayer	+	+	0.649562
TennisLeague	Cave	+	+	0.649562
WomensTennisAssociationTournament	Embryology	+	+	0.649562
BasketballTeam	Criminal	+	+	0.720403
FormulaOneRacer	FigureSkater	-	+	0.649562
Muscle	HistoricPlace	+	+	0.620871
Town	GivenName	+	+	0.649562
Food	City	+	+	0.620871
Reptile	BasketballPlayer	+	+	0.649562
Town	Hospital	+	+	0.671556
Locomotive	ChemicalCompound	+	+	0.649562
Cycad	Hospital	+	+	0.512722
Drug	Nerve	+	+	0.649562
LacrosseLeague	LaunchPad	+	+	0.649562
Lymph	ProgrammingLanguage	+	+	0.649562
MountainRange	ComicsCharacter	+	+	0.649562
PowerStation	SpaceMission	+	+	0.649562
HistoricPlace	Embryology	+	+	0.649562
FormulaOneRacer	Vein	+	+	0.649562
GolfPlayer	Archaea	+	+	0.649562
FieldHockeyLeague	Cricketer	+	+	0.649562
LacrosseLeague	FieldHockeyLeague	+	+	0.649562
SportsLeague	Artist	+	+	0.512722
HockeyTeam	MilitaryConflict	+	+	0.649562
Game	Arachnid	+	+	0.649562
MeanOfTransportation	Lymph	+	+	0.649562
EducationalInstitution	MixedMartialArtsLeague	+	+	0.649562
Album	Arachnid	+	+	0.649562
Cardinal	SupremeCourtOfTheUnitedStatesCase	+	+	0.649562
Brain	ChemicalSubstance	+	+	0.649562
PoliticalParty	CanadianFootballTeam	+	+	0.720403
College	TelevisionStation	+	+	0.649562
BroadcastNetwork	Crustacean	+	+	0.649562
Weapon	Canal	+	+	0.649562
Arachnid	Olympics	+	+	0.649562
Reptile	GolfLeague	+	-	0.410777
AmericanFootballPlayer	VolleyballLeague	+	+	0.649562
TelevisionStation	Saint	+	+	0.649562
Beverage	Currency	+	+	0.649562
ChemicalCompound	Website	+	+	0.649562
GolfPlayer	Amphibian	+	+	0.649562
Musical	AmericanFootballLeague	+	+	0.649562
PoloLeague	TradeUnion	+	+	0.512722
Chancellor	Road	+	+	0.649562
Cricketer	PopulatedPlace	+	+	0.649562
Valley	Cave	+	+	0.649562
Currency	HistoricBuilding	+	+	0.512722
GovernmentAgency	Fish	+	+	0.649562
EurovisionSongContestEntry	ChristianBishop	+	+	0.649562
AmericanFootballPlayer	HandballLeague	+	+	0.649562
AmericanFootballTeam	RugbyPlayer	+	+	0.649562
MilitaryUnit	MusicalArtist	+	+	0.649562
SoccerPlayer	Food	+	+	0.649562
Disease	Project	+	+	0.620871
HistoricBuilding	Town	+	+	0.512722
SpaceStation	PopulatedPlace	+	+	0.649562
TelevisionShow	RadioStation	+	+	0.649562
Arachnid	InlineHockeyLeague	+	+	0.649562
AutomobileEngine	President	+	+	0.649562
RecordLabel	Embryology	+	+	0.649562
Embryology	BasketballPlayer	+	+	0.649562
Legislature	Eukaryote	+	+	0.649562
BaseballLeague	Drug	+	+	0.649562
Drug	ComicsCharacter	+	+	0.649562
TelevisionShow	Hospital	+	+	0.649562
Non-ProfitOrganisation	Bird	+	+	0.649562
River	TennisLeague	+	+	0.649562
WomensTennisAssociationTournament	LunarCrater	+	+	0.649562
Model	ChristianBishop	-	+	0.649562
Reptile	VolleyballLeague	+	+	0.649562
MixedMartialArtsLeague	Theatre	+	+	0.649562
Lake	TennisLeague	+	+	0.649562
AmericanFootballTeam	GaelicGamesPlayer	+	+	0.649562
BaseballLeague	Philosopher	+	+	0.649562
ChristianBishop	Album	+	+	0.649562
TennisPlayer	SoccerClub	+	+	0.649562
HockeyTeam	Award	+	+	0.649562
Boxer	AustralianFootballLeague	+	+	0.649562
Airline	SpeedwayTeam	+	+	0.649562
Eukaryote	Award	+	+	0.649562
WorldHeritageSite	BaseballLeague	+	+	0.720403
GolfLeague	Holiday	+	+	0.649562
Moss	Writer	+	+	0.671556
University	TelevisionShow	+	+	0.649562
Amphibian	Ambassador	+	+	0.649562
Cycad	SoccerManager	+	+	0.649562
Vein	RailwayLine	+	+	0.649562
MusicalArtist	PopulatedPlace	+	+	0.649562
Company	IceHockeyPlayer	+	+	0.649562
CollegeCoach	PopulatedPlace	+	+	0.649562
Beverage	Work	+	+	0.649562
Airline	Town	+	+	0.671556
EthnicGroup	HistoricPlace	+	+	0.649562
Airline	Song	+	+	0.649562
AnatomicalStructure	Island	+	+	0.649562
Amphibian	MusicalWork	+	+	0.649562
OfficeHolder	YearInSpaceflight	+	+	0.649562
MilitaryPerson	LaunchPad	+	+	0.649562
Race	Hotel	+	+	0.649562
Award	Cyclist	+	+	0.649562
CanadianFootballLeague	WrittenWork	+	+	0.649562
Town	Ship	+	+	0.512722
Boxer	NaturalPlace	+	+	0.649562
SoccerPlayer	GovernmentAgency	+	+	0.649562
Ship	HandballLeague	+	+	0.649562
HistoricPlace	MotorcycleRacingLeague	+	+	0.649562
Musical	FloweringPlant	+	+	0.649562
BasketballPlayer	Election	+	+	0.649562
BroadcastNetwork	Weapon	+	+	0.649562
Lighthouse	Locomotive	+	+	0.649562
GrandPrix	MusicGenre	+	+	0.649562
IceHockeyPlayer	RugbyLeague	+	+	0.649562
Magazine	Colour	+	+	0.649562
Play	City	+	+	0.649562
HistoricBuilding	PokerPlayer	+	+	0.649562
Governor	Chancellor	-	+	0.649562
CricketLeague	ChristianBishop	+	+	0.649562
OlympicResult	Cyclist	+	+	0.649562
Model	Currency	+	+	0.649562
Reptile	FilmFestival	+	+	0.649562
Grape	AmericanFootballTeam	+	+	0.649562
Mollusca	Lymph	+	+	0.649562
Theatre	Place	-	+	0.649562
Island	Food	+	+	0.649562
Song	SnookerChamp	+	+	0.649562
Convention	Hotel	+	+	0.649562
Software	SoccerPlayer	+	+	0.649562
MilitaryConflict	AcademicJournal	+	+	0.649562
SportsLeague	PersonFunction	+	+	0.720403
Airport	Planet	+	+	0.649562
PlayboyPlaymate	NationalCollegiateAthleticAssociationAthlete	-	+	0.649562
Village	River	+	+	0.671556
HandballLeague	AustralianRulesFootballPlayer	+	+	0.649562
Amphibian	FieldHockeyLeague	+	+	0.649562
Grape	BaseballPlayer	+	+	0.649562
SpeedwayLeague	Cleric	+	+	0.649562
GovernmentAgency	SpeedwayLeague	+	+	0.649562
Embryology	Race	+	+	0.649562
MusicalArtist	Restaurant	+	+	0.649562
ResearchProject	School	+	+	0.649562
Library	BadmintonPlayer	+	+	0.649562
PoliticalParty	MountainRange	+	+	0.649562
InlineHockeyLeague	Lake	+	+	0.649562
PeriodicalLiterature	SoccerLeague	+	+	0.649562
President	Island	+	+	0.649562
Hotel	Species	+	+	0.649562
MusicalArtist	FormulaOneRacer	-	+	0.649562
BodyOfWater	Olympics	+	+	0.649562
Website	LegalCase	+	+	0.649562
ProtectedArea	Holiday	+	+	0.649562
Bacteria	Fungus	+	+	0.671556
PoloLeague	FigureSkater	+	+	0.649562
PeriodicalLiterature	Legislature	+	+	0.649562
NaturalPlace	CricketLeague	+	+	0.649562
SoftballLeague	PersonFunction	+	+	0.720403
Park	AutomobileEngine	+	+	0.649562
President	Website	+	+	0.649562
CricketLeague	Boxer	+	+	0.649562
SnookerPlayer	ComicsCharacter	-	+	0.649562
Band	Drug	+	+	0.620871
Airline	Congressman	+	+	0.649562
Cyclist	MeanOfTransportation	+	+	0.649562
SpaceStation	Cricketer	+	+	0.649562
Stream	Artery	+	+	0.649562
ShoppingMall	Game	+	+	0.649562
Gnetophytes	Beverage	+	+	0.649562
Activity	GolfLeague	+	+	0.649562
Museum	Aircraft	+	+	0.649562
SportsTeam	PlayboyPlaymate	+	+	0.649562
PopulatedPlace	Locomotive	+	+	0.649562
Ambassador	Bacteria	+	+	0.512722
GridironFootballPlayer	IceHockeyPlayer	-	+	0.649562
ShoppingMall	Single	+	+	0.649562
Cycad	GaelicGamesPlayer	+	+	0.512722
Locomotive	GridironFootballPlayer	+	+	0.649562
Automobile	BroadcastNetwork	+	+	0.649562
Archaea	Nerve	+	+	0.649562
ChemicalCompound	Saint	+	+	0.720403
AustralianFootballLeague	Mammal	+	+	0.512722
EurovisionSongContestEntry	Device	+	+	0.649562
Book	Game	+	+	0.649562
Song	RadioStation	+	+	0.649562
BritishRoyalty	AnatomicalStructure	+	+	0.649562
Vein	Animal	+	+	0.512722
ComicsCharacter	GrandPrix	+	+	0.649562
Congressman	Settlement	+	+	0.649562
Building	Place	-	+	0.620871
Bird	SpaceMission	+	+	0.649562
Person	HistoricPlace	+	+	0.620871
Magazine	GreenAlga	+	+	0.649562
Software	OlympicResult	+	+	0.649562
Person	Magazine	+	+	0.649562
PopulatedPlace	Single	+	+	0.649562
Politician	Software	+	+	0.649562
GolfPlayer	Cardinal	-	+	0.649562
River	HockeyTeam	+	+	0.649562
Cyclist	LegalCase	+	+	0.649562
Bone	ComicsCharacter	+	+	0.649562
MusicalWork	Activity	+	+	0.649562
Legislature	Station	+	+	0.649562
Muscle	RoadJunction	+	+	0.649562
SportsLeague	Cycad	+	+	0.512722
PoliticalParty	Hospital	+	+	0.512722
President	BasketballLeague	+	+	0.649562
Muscle	AmericanFootballLeague	+	+	0.649562
TradeUnion	Organisation	-	+	0.649562
PoloLeague	Stadium	+	+	0.512722
VolleyballLeague	PrimeMinister	+	+	0.649562
AustralianFootballLeague	PersonFunction	+	+	0.720403
GrandPrix	Bridge	+	+	0.649562
Park	Game	+	+	0.649562
Restaurant	WomensTennisAssociationTournament	+	+	0.649562
WomensTennisAssociationTournament	Saint	+	+	0.649562
GridironFootballPlayer	Food	+	+	0.649562
Play	SportsEvent	+	+	0.649562
Species	MilitaryConflict	+	+	0.649562
BasketballTeam	PersonFunction	+	+	0.720403
Governor	SkiArea	+	+	0.649562
Library	Canal	+	+	0.649562
Colour	Award	+	+	0.649562
BaseballPlayer	ArchitecturalStructure	+	+	0.649562
AmericanFootballTeam	FieldHockeyLeague	+	+	0.649562
BadmintonPlayer	PoliticalParty	+	+	0.649562
Project	Criminal	+	+	0.649562
Film	Spacecraft	+	-	0.304591
River	Monument	+	+	0.512722
Embryology	Comedian	+	+	0.649562
EurovisionSongContestEntry	Protein	+	+	0.649562
ProtectedArea	PrimeMinister	+	+	0.649562
Monarch	Airport	+	+	0.512722
RoadJunction	Aircraft	+	+	0.649562
Fish	SkiArea	+	+	0.649562
Journalist	Amphibian	+	+	0.649562
GolfLeague	President	+	+	0.649562
HandballLeague	GaelicGamesPlayer	+	+	0.649562
Grape	FictionalCharacter	+	+	0.649562
Bridge	Village	+	+	0.649562
SnookerWorldRanking	WomensTennisAssociationTournament	+	+	0.649562
TelevisionEpisode	Lymph	+	+	0.649562
BaseballLeague	WrittenWork	+	+	0.649562
Work	AmericanFootballLeague	+	+	0.649562
Work	Infrastructure	+	+	0.649562
Theatre	NascarDriver	+	+	0.649562
AustralianRulesFootballPlayer	Reptile	+	+	0.649562
AmericanFootballTeam	VolleyballLeague	+	+	0.649562
FictionalCharacter	Single	+	+	0.649562
Play	Name	+	+	0.649562
Park	Politician	+	+	0.649562
Actor	ChemicalCompound	+	+	0.649562
Philosopher	ProgrammingLanguage	+	+	0.649562
RailwayLine	Activity	+	+	0.649562
PlayboyPlaymate	Film	+	+	0.649562
RoadJunction	Project	+	+	0.649562
Cleric	Senator	-	+	0.649562
SnookerWorldRanking	YearInSpaceflight	+	+	0.649562
Sport	Tunnel	+	+	0.649562
Software	BasketballPlayer	+	+	0.649562
Wrestler	FootballMatch	+	+	0.649562
Food	MartialArtist	+	+	0.620871
Project	PoliticalParty	+	+	0.649562
CanadianFootballTeam	ProgrammingLanguage	+	+	0.720403
Archaea	GreenAlga	+	+	0.649562
AnatomicalStructure	Governor	+	-	0.410777
Village	Race	+	+	0.649562
Wrestler	VideogamesLeague	+	+	0.649562
ChemicalCompound	Rocket	+	+	0.649562
SoftballLeague	BasketballPlayer	+	+	0.649562
WomensTennisAssociationTournament	CanadianFootballTeam	+	+	0.649562
Convention	Bacteria	+	+	0.649562
SoccerLeague	TennisLeague	+	+	0.649562
Event	PoliticalParty	+	+	0.649562
ComicsCharacter	AutomobileEngine	+	+	0.649562
IceHockeyLeague	Bird	+	+	0.649562
Politician	Airline	+	+	0.649562
Colour	Device	+	+	0.649562
CollegeCoach	Mayor	-	+	0.512722
Governor	Architect	-	+	0.956360
ChristianBishop	SoccerManager	-	+	0.649562
PopulatedPlace	Judge	+	+	0.649562
Spacecraft	RecordLabel	+	+	0.649562
Ginkgo	MusicGenre	+	+	0.649562
Actor	Comedian	-	+	0.649562
Stream	Reptile	+	+	0.782127
CanadianFootballLeague	SnookerWorldRanking	+	+	0.649562
Company	FloweringPlant	+	+	0.512722
Vein	Brain	+	+	0.649562
FilmFestival	ComicsCreator	+	+	0.649562
GaelicGamesPlayer	HockeyTeam	+	+	0.649562
Play	Road	+	+	0.649562
Airport	Archaea	+	+	0.512722
Philosopher	Website	+	+	0.620871
BasketballPlayer	Device	+	+	0.649562
IceHockeyPlayer	BasketballPlayer	-	+	0.649562
Astronaut	Race	+	+	0.649562
PoliticalParty	SpaceStation	+	+	0.649562
FormulaOneRacer	LacrosseLeague	+	+	0.649562
PersonFunction	Automobile	+	+	0.649562
Theatre	Fish	+	+	0.649562
Criminal	Device	+	+	0.649562
PersonFunction	ShoppingMall	+	+	0.720403
BasketballTeam	ArchitecturalStructure	+	+	0.649562
RugbyPlayer	Stream	+	+	0.649562
AmericanFootballPlayer	Mollusca	+	+	0.649562
ResearchProject	Aircraft	+	+	0.649562
Cyclist	SportsTeam	+	+	0.649562
Bird	InlineHockeyLeague	+	+	0.649562
Bridge	Website	+	+	0.649562
ResearchProject	Mammal	+	+	0.649562
Drug	SkiArea	+	+	0.649562
Actor	Monument	+	+	0.649562
Fern	Settlement	+	+	0.671556
SpaceMission	SoccerLeague	+	+	0.649562
Database	BadmintonPlayer	+	+	0.649562
ChemicalCompound	Cricketer	+	+	0.649562
EducationalInstitution	ProtectedArea	+	+	0.649562
Brain	Grape	+	+	0.649562
Artery	AnatomicalStructure	-	+	0.649562
WineRegion	Language	+	+	0.649562
BaseballLeague	MartialArtist	+	+	0.720403
Software	Monarch	+	+	0.649562
RailwayTunnel	PrimeMinister	+	+	0.649562
Village	Wrestler	+	+	0.720403
PlayboyPlaymate	MusicGenre	+	+	0.649562
RouteOfTransportation	BasketballLeague	+	+	0.649562
Library	GaelicGamesPlayer	+	+	0.649562
GolfPlayer	Village	+	+	0.649562
Senator	Cave	+	+	0.649562
Airline	OfficeHolder	+	+	0.649562
ChemicalCompound	Muscle	+	+	0.720403
LacrosseLeague	River	+	+	0.649562
TennisLeague	SportsEvent	+	+	0.649562
FilmFestival	PublicTransitSystem	+	+	0.649562
BaseballPlayer	SportsTeam	+	+	0.649562
Library	MotorcycleRacingLeague	+	+	0.649562
ChemicalCompound	BasketballTeam	+	+	0.720403
Mammal	MixedMartialArtsEvent	+	+	0.649562
WomensTennisAssociationTournament	Drug	+	+	0.649562
Monarch	MusicalArtist	-	+	0.649562
Cycad	SportsEvent	+	+	0.649562
LegalCase	Journalist	+	+	0.649562
Vein	WorldHeritageSite	+	+	0.720403
Lighthouse	AdultActor	+	+	0.649562
MilitaryConflict	Judge	+	+	0.649562
TelevisionEpisode	AmericanFootballLeague	+	+	0.649562
Database	Person	+	+	0.649562
Software	BiologicalDatabase	+	+	0.649562
PublicTransitSystem	Comedian	+	+	0.649562
Gnetophytes	Magazine	+	+	0.649562
Architect	TennisLeague	+	+	0.649562
MusicFestival	Senator	+	+	0.649562
FilmFestival	Mollusca	+	+	0.649562
BasketballLeague	SoftballLeague	+	+	0.649562
BasketballLeague	VideoGame	+	+	0.649562
Nerve	BiologicalDatabase	+	+	0.649562
ShoppingMall	Ginkgo	+	+	0.649562
WineRegion	Cricketer	+	+	0.649562
Writer	GovernmentAgency	+	+	0.649562
FieldHockeyLeague	Infrastructure	+	+	0.649562
PowerStation	MusicalWork	+	+	0.649562
SpeedwayTeam	Monarch	+	+	0.649562
Legislature	Fern	+	+	0.649562
MemberOfParliament	Person	-	-	0.410777
RouteOfTransportation	SnookerChamp	+	+	0.649562
Organisation	IceHockeyPlayer	+	+	0.649562
MilitaryConflict	MusicalWork	+	+	0.649562
Politician	Device	+	+	0.649562
AmericanFootballPlayer	BasketballTeam	+	+	0.649562
Chancellor	Lymph	+	+	0.649562
ChemicalSubstance	Cardinal	+	+	0.649562
Software	Infrastructure	+	+	0.620871
Automobile	Archaea	+	+	0.649562
AmericanFootballTeam	FootballMatch	+	+	0.649562
Holiday	Chancellor	+	+	0.649562
MusicFestival	SupremeCourtOfTheUnitedStatesCase	+	+	0.649562
AnatomicalStructure	TelevisionShow	+	+	0.649562
VideogamesLeague	AcademicJournal	+	+	0.649562
School	Mayor	+	+	0.512722
RailwayLine	TelevisionStation	+	+	0.649562
Person	MusicalWork	+	+	0.649562
NaturalPlace	FootballMatch	+	+	0.649562
AmericanFootballTeam	Muscle	+	+	0.649562
NascarDriver	BaseballPlayer	-	+	0.649562
FieldHockeyLeague	MusicFestival	+	+	0.649562
MilitaryPerson	Cave	+	+	0.649562
FictionalCharacter	LegalCase	+	+	0.649562
BodyOfWater	Road	+	+	0.649562
Album	EthnicGroup	+	+	0.649562
Lighthouse	Drug	+	+	0.620871
Band	LunarCrater	+	+	0.649562
AcademicJournal	Language	+	+	0.649562
Airline	RugbyLeague	+	+	0.649562
MotorcycleRacingLeague	HockeyTeam	+	+	0.649562
Company	President	+	+	0.649562
RecordLabel	YearInSpaceflight	+	+	0.649562
Bacteria	ChemicalCompound	+	+	0.720403
MountainRange	Election	+	+	0.649562
Language	PlayboyPlaymate	+	+	0.649562
Musical	Scientist	+	+	0.649562
RadioStation	WaterwayTunnel	+	+	0.649562
GrandPrix	RouteOfTransportation	+	+	0.649562
Album	Play	+	+	0.649562
Locomotive	SportsTeam	+	+	0.649562
Cave	NaturalPlace	-	+	0.649562
GridironFootballPlayer	Drug	+	+	0.649562
Vein	GivenName	+	-	0.249279
FilmFestival	Scientist	+	+	0.649562
TradeUnion	Musical	+	+	0.649562
TelevisionEpisode	Weapon	+	+	0.649562
Album	BritishRoyalty	+	+	0.649562
Governor	WrestlingEvent	+	+	0.620871
LegalCase	Insect	+	+	0.649562
Currency	Place	+	+	0.649562
Lake	MotorcycleRacingLeague	+	+	0.649562
SoccerClub	SpeedwayTeam	+	+	0.649562
SportsEvent	MemberOfParliament	+	+	0.649562
Archaea	Lighthouse	+	+	0.512722
Bird	Boxer	+	+	0.649562
FictionalCharacter	SpaceStation	+	+	0.649562
Tunnel	AutoRacingLeague	+	+	0.649562
Event	Scientist	+	+	0.649562
Station	Protein	+	+	0.649562
Convention	Cricketer	+	+	0.649562
Automobile	Olympics	+	+	0.649562
Congressman	Currency	+	+	0.649562
FieldHockeyLeague	Currency	+	+	0.649562
Station	Insect	+	+	0.649562
RecordLabel	MixedMartialArtsLeague	+	+	0.649562
Name	MemberOfParliament	+	+	0.649562
HistoricBuilding	Organisation	+	+	0.649562
Theatre	Name	+	+	0.649562
Project	Language	+	+	0.620871
Cycad	Architect	+	+	0.512722
AutomobileEngine	PokerPlayer	+	+	0.649562
Song	BasketballLeague	+	+	0.649562
Monument	Fungus	+	+	0.512722
Park	HistoricBuilding	+	+	0.649562
Fungus	Restaurant	+	+	0.649562
Cycad	Settlement	+	+	0.512722
Software	Bridge	+	+	0.649562
EducationalInstitution	Work	+	+	0.649562
Boxer	Animal	+	+	0.649562
SnookerChamp	HistoricPlace	+	+	0.649562
CricketLeague	River	+	+	0.649562
Eukaryote	Plant	-	+	0.649562
Saint	Governor	-	+	0.782127
EthnicGroup	Food	+	+	0.649562
Model	Mayor	-	+	0.649562
PopulatedPlace	SoccerManager	+	+	0.649562
Convention	TennisLeague	+	+	0.649562
Saint	Insect	+	+	0.512722
Airport	Politician	+	+	0.649562
VideoGame	PoliticalParty	+	+	0.720403
Website	SpaceShuttle	+	+	0.649562
Library	Town	+	+	0.649562
AnatomicalStructure	President	+	+	0.649562
ComicsCharacter	Arachnid	+	+	0.649562
Election	NaturalPlace	+	+	0.649562
IceHockeyLeague	Bridge	+	+	0.649562
SnookerChamp	Lake	+	+	0.649562
VolleyballLeague	Currency	+	+	0.649562
BaseballPlayer	MilitaryPerson	-	+	0.649562
Congressman	Mountain	+	+	0.649562
Spacecraft	Island	+	+	0.649562
MixedMartialArtsEvent	Website	+	+	0.649562
ChemicalCompound	SpaceStation	+	+	0.649562
Settlement	Reptile	+	-	0.206763
Newspaper	AustralianFootballLeague	+	+	0.512722
Cyclist	Activity	+	+	0.649562
BaseballLeague	Road	+	+	0.649562
YearInSpaceflight	VideogamesLeague	+	+	0.649562
Album	Politician	+	+	0.649562
Species	Database	+	+	0.649562
SpaceMission	TennisPlayer	+	+	0.649562
Project	Valley	+	+	0.649562
BaseballLeague	Company	+	+	0.512722
PopulatedPlace	President	+	+	0.649562
President	TelevisionEpisode	+	+	0.649562
Software	SportsLeague	+	+	0.649562
Beverage	Airport	+	+	0.649562
Crustacean	University	+	+	0.649562
Sport	Race	+	+	0.649562
Election	BasketballTeam	+	+	0.649562
Town	PlayboyPlaymate	+	+	0.649562
Hospital	SnookerWorldRanking	+	+	0.649562
PoliticalParty	Lake	+	+	0.649562
YearInSpaceflight	Building	+	+	0.512722
Model	Eukaryote	+	+	0.649562
Grape	Election	+	+	0.649562
SoccerPlayer	Island	+	+	0.649562
MeanOfTransportation	PeriodicalLiterature	+	+	0.649562
SoccerPlayer	TradeUnion	+	+	0.649562
Vein	AmericanFootballTeam	+	+	0.649562
Tunnel	TelevisionStation	+	+	0.649562
GolfLeague	GridironFootballPlayer	+	+	0.649562
President	CricketLeague	+	+	0.649562
RoadJunction	Mammal	+	+	0.649562
Cleric	RoadJunction	+	+	0.649562
Artery	Archaea	+	+	0.649562
MixedMartialArtsLeague	AdultActor	+	+	0.649562
Moss	Astronaut	+	+	0.649562
Magazine	Archaea	+	+	0.649562
Writer	AdministrativeRegion	+	+	0.649562
Legislature	Mammal	+	+	0.649562
RadioStation	Library	+	+	0.649562
MartialArtist	Single	+	+	0.649562
HandballLeague	IceHockeyPlayer	+	+	0.649562
AustralianRulesFootballPlayer	ProtectedArea	+	+	0.649562
BasketballTeam	MusicalWork	+	+	0.649562
WrittenWork	OlympicResult	+	+	0.649562
Newspaper	BadmintonPlayer	+	+	0.512722
ClubMoss	Lighthouse	+	+	0.649562
Village	Senator	+	+	0.720403
SnookerChamp	FormulaOneRacer	-	+	0.649562
RecordLabel	BaseballPlayer	+	+	0.649562
Film	SportsEvent	+	+	0.620871
BritishRoyalty	Bird	+	+	0.649562
HistoricPlace	AustralianFootballLeague	+	+	0.649562
Cleric	Election	+	+	0.649562
RoadTunnel	Fish	+	+	0.649562
Legislature	Airline	+	+	0.649562
Award	MixedMartialArtsEvent	+	+	0.649562
Aircraft	Planet	+	+	0.649562
Ambassador	SnookerChamp	-	+	0.649562
Plant	Place	+	+	0.620871
Lymph	Currency	+	+	0.649562
Musical	PoliticalParty	+	+	0.649562
Writer	Country	+	+	0.809737
Valley	GivenName	+	+	0.649562
Building	TelevisionShow	+	+	0.649562
Olympics	Stadium	+	+	0.649562
Aircraft	Arachnid	+	+	0.649562
Tunnel	MusicFestival	+	+	0.649562
ProgrammingLanguage	Park	+	+	0.649562
PrimeMinister	Canal	+	+	0.649562
Bone	FictionalCharacter	+	+	0.649562
Lake	Fish	+	+	0.649562
Chancellor	HandballLeague	+	+	0.649562
MixedMartialArtsEvent	MilitaryConflict	+	+	0.649562
PlayboyPlaymate	EthnicGroup	+	+	0.649562
University	RadioStation	+	+	0.649562
Continent	RugbyPlayer	+	+	0.649562
Reptile	Musical	+	+	0.649562
Canal	IceHockeyPlayer	+	+	0.649562
VideoGame	Lymph	+	+	0.649562
Event	OlympicResult	+	+	0.649562
Wrestler	ChemicalSubstance	+	+	0.720403
LaunchPad	RoadJunction	+	+	0.649562
WrestlingEvent	Single	+	+	0.649562
GolfPlayer	Comedian	-	+	0.649562
River	RugbyPlayer	+	+	0.649562
Non-ProfitOrganisation	Aircraft	+	+	0.649562
EthnicGroup	Settlement	+	+	0.512722
Album	RoadTunnel	+	+	0.620871
LegalCase	Museum	+	+	0.649562
Ginkgo	Lake	+	+	0.649562
EthnicGroup	SpaceShuttle	+	+	0.649562
Bridge	Name	+	+	0.649562
RadioStation	ChristianBishop	+	+	0.649562
WorldHeritageSite	AustralianRulesFootballPlayer	+	+	0.649562
