concept1	concept2	correctclass	ledaclass	conf
Work	Play	-	-	0.267366
Animal	BiologicalDatabase	+	+	0.666200
Insect	Reptile	+	-	0.211909
RecordLabel	Locomotive	+	+	0.666200
College	PoloLeague	+	+	0.666200
BaseballLeague	BodyOfWater	+	+	0.666200
Restaurant	Game	+	+	0.975094
Governor	MusicalWork	+	+	0.666200
Activity	HistoricBuilding	+	+	0.666200
Bridge	RoadJunction	+	+	0.666200
GridironFootballPlayer	Name	+	+	0.666200
SnookerPlayer	BasketballPlayer	-	+	0.507089
RoadTunnel	Artery	+	+	0.666200
Moss	PersonFunction	+	+	0.666200
Library	FloweringPlant	+	+	0.666200
SupremeCourtOfTheUnitedStatesCase	Currency	+	+	0.666200
Tunnel	Currency	+	+	0.978717
Book	SpaceShuttle	+	+	0.666200
VideoGame	Saint	+	+	0.666200
Fungus	CanadianFootballTeam	+	+	0.666200
Cyclist	College	+	+	0.859973
Mountain	Protein	+	+	0.879299
FormulaOneRacer	Ambassador	-	+	0.666200
Building	TradeUnion	+	+	0.666200
Database	AmericanFootballPlayer	+	+	0.666200
InlineHockeyLeague	LegalCase	+	+	0.666200
SportsEvent	AutomobileEngine	+	+	0.666200
Work	NationalCollegiateAthleticAssociationAthlete	+	+	0.666200
Brain	SpeedwayTeam	+	+	0.666200
ChemicalCompound	Lymph	+	+	0.666200
Amphibian	EurovisionSongContestEntry	+	+	0.666200
Planet	MilitaryPerson	+	+	0.666200
Drug	AdministrativeRegion	+	+	0.666200
Astronaut	Scientist	-	+	0.576393
MusicFestival	Beverage	+	+	0.666200
BaseballLeague	PersonFunction	+	+	0.666200
Album	Broadcaster	+	+	0.648719
MilitaryConflict	Town	+	+	0.666200
MusicGenre	EurovisionSongContestEntry	+	+	0.666200
Mollusca	MilitaryPerson	+	+	0.666200
Album	Colour	+	+	0.933918
Play	Comedian	+	+	0.929940
Cave	RoadTunnel	+	+	0.666200
Aircraft	Restaurant	+	-	0.456360
Island	Newspaper	+	+	0.841947
Stadium	HandballLeague	+	+	0.666200
Magazine	College	+	+	0.675950
CanadianFootballTeam	PowerStation	+	+	0.666200
Theatre	Holiday	+	+	0.933918
Governor	SportsLeague	+	+	0.666200
GolfPlayer	BasketballPlayer	-	-	0.145250
Arachnid	RailwayLine	+	+	0.666200
RugbyPlayer	Film	+	+	0.666200
Building	Film	+	-	0.211909
Restaurant	AustralianRulesFootballPlayer	+	+	0.666200
MemberOfParliament	Spacecraft	+	+	0.666200
Moss	Magazine	+	+	0.841947
Ambassador	Insect	+	+	0.675950
Fern	Currency	+	+	0.964325
Book	Race	+	+	0.878491
AmericanFootballTeam	Judge	+	+	0.666200
MixedMartialArtsLeague	Project	+	+	0.666200
Holiday	WrestlingEvent	+	+	0.666200
LaunchPad	BaseballPlayer	+	+	0.666200
VideogamesLeague	Bird	+	+	0.666200
Nerve	Museum	+	+	0.990639
Artery	Astronaut	+	+	0.576393
PowerStation	PeriodicalLiterature	+	+	0.666200
Philosopher	EurovisionSongContestEntry	+	+	0.666200
FormulaOneRacer	LaunchPad	+	+	0.666200
WaterwayTunnel	Theatre	+	+	0.666200
GrandPrix	MusicalWork	+	+	0.666200
BodyOfWater	Play	+	+	0.666200
MilitaryUnit	Monument	+	+	0.666200
HistoricPlace	BaseballPlayer	+	+	0.666200
WineRegion	MusicFestival	+	+	0.666200
ProgrammingLanguage	ComicsCreator	+	+	0.666200
College	Restaurant	+	+	0.698328
Musical	RoadJunction	+	+	0.666200
InlineHockeyLeague	Bone	+	+	0.666200
AmericanFootballTeam	Device	+	+	0.666200
AmericanFootballPlayer	GolfLeague	+	+	0.666200
MusicalArtist	Database	+	+	0.666200
Restaurant	Software	+	+	0.978717
GrandPrix	NationalCollegiateAthleticAssociationAthlete	+	+	0.666200
Infrastructure	TradeUnion	+	+	0.666200
Journalist	BaseballLeague	+	+	0.666200
YearInSpaceflight	Mountain	+	+	0.666200
Embryology	WineRegion	+	+	0.666200
Lymph	Newspaper	+	+	0.576393
Band	Bridge	+	-	0.400536
Hospital	WomensTennisAssociationTournament	+	+	0.666200
Animal	Name	+	-	0.267366
SoccerPlayer	Weapon	+	+	0.666200
AmericanFootballPlayer	Saint	-	+	0.666200
Place	Grape	+	+	0.933918
FieldHockeyLeague	Cleric	+	+	0.666200
MeanOfTransportation	SoccerClub	+	+	0.666200
Convention	Bone	+	+	0.933918
PoliticalParty	Locomotive	+	+	0.666200
Place	MusicalWork	+	+	0.666200
MilitaryPerson	Infrastructure	+	+	0.666200
Stream	Insect	+	+	0.933918
RoadTunnel	FigureSkater	+	+	0.666200
Currency	ChristianBishop	+	+	0.666200
President	HandballLeague	+	+	0.666200
ArchitecturalStructure	Monarch	+	+	0.666200
Village	SnookerChamp	+	+	0.666200
Fish	VideogamesLeague	+	+	0.666200
ProgrammingLanguage	AmericanFootballPlayer	+	+	0.666200
BroadcastNetwork	Philosopher	+	+	0.666200
Rocket	PublicTransitSystem	+	+	0.666200
Comedian	Software	+	+	0.978717
PoliticalParty	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
Judge	SnookerWorldRanking	+	+	0.666200
GovernmentAgency	AmericanFootballLeague	+	+	0.666200
ShoppingMall	HockeyTeam	+	+	0.666200
SnookerChamp	BasketballTeam	+	+	0.666200
TelevisionShow	Scientist	+	+	0.666200
Judge	FieldHockeyLeague	+	+	0.666200
Activity	Band	+	+	0.664007
Fern	Monarch	+	+	0.576393
BasketballLeague	WrestlingEvent	+	+	0.666200
ShoppingMall	MotorcycleRacingLeague	+	+	0.666200
Athlete	Hospital	+	+	0.975094
RailwayTunnel	University	+	+	0.666200
Embryology	Convention	+	+	0.576393
OlympicResult	SnookerPlayer	+	+	0.666200
AdministrativeRegion	PersonFunction	+	+	0.666200
Reptile	PlayboyPlaymate	+	+	0.666200
Settlement	SoccerManager	+	+	0.666200
EthnicGroup	Vein	+	+	0.666200
EurovisionSongContestEntry	Architect	+	+	0.666200
Drug	MusicFestival	+	+	0.666200
Moss	Aircraft	+	+	0.933918
Embryology	Website	+	+	0.964325
ResearchProject	ProtectedArea	+	+	0.666200
MixedMartialArtsLeague	Embryology	+	+	0.666200
EthnicGroup	Model	+	+	0.666200
ChemicalCompound	GreenAlga	+	+	0.666200
Ship	MusicalWork	+	+	0.666200
AutoRacingLeague	Park	+	+	0.666200
FloweringPlant	Lighthouse	+	+	0.666200
EurovisionSongContestEntry	MilitaryUnit	+	+	0.666200
Country	Work	+	+	0.664007
Protein	Muscle	+	-	0.416358
Food	Artist	+	+	0.850467
Country	AcademicJournal	+	+	0.666200
Nerve	Road	+	+	0.933918
City	Rocket	+	+	0.933918
Conifer	Actor	+	+	0.841947
Ambassador	Beverage	+	+	0.933918
Airline	Stadium	+	+	0.576393
GridironFootballPlayer	OlympicResult	+	+	0.666200
HandballLeague	Broadcaster	+	+	0.666200
BiologicalDatabase	Airline	+	+	0.666200
Fish	NationalCollegiateAthleticAssociationAthlete	+	+	0.666200
FloweringPlant	SoccerClub	+	+	0.666200
Museum	Bacteria	+	+	0.841947
Lighthouse	PublicTransitSystem	+	+	0.666200
HockeyTeam	BasketballLeague	+	+	0.666200
BritishRoyalty	RouteOfTransportation	+	+	0.666200
ChemicalCompound	YearInSpaceflight	+	+	0.666200
Governor	Weapon	+	-	0.400536
MilitaryConflict	Stream	+	+	0.666200
Grape	RouteOfTransportation	+	+	0.666200
ChemicalSubstance	Nerve	+	+	0.666200
Actor	Town	+	-	0.400536
Album	BodyOfWater	+	+	0.666200
SpaceShuttle	BadmintonPlayer	+	+	0.666200
Non-ProfitOrganisation	Eukaryote	+	+	0.666200
BaseballPlayer	Cleric	-	+	0.666200
Legislature	MeanOfTransportation	+	+	0.666200
Mammal	Ginkgo	+	+	0.938767
Actor	Legislature	+	+	0.978717
Crustacean	SnookerPlayer	+	+	0.666200
PersonFunction	Museum	+	+	0.666200
WrestlingEvent	Judge	+	+	0.666200
BaseballLeague	City	+	+	0.666200
GaelicGamesPlayer	Software	+	+	0.666200
RecordLabel	BadmintonPlayer	+	+	0.666200
Gnetophytes	Disease	+	+	0.666200
EducationalInstitution	TennisPlayer	+	+	0.666200
Single	BasketballPlayer	+	+	0.666200
Book	LunarCrater	+	+	0.666200
Journalist	FieldHockeyLeague	+	+	0.666200
Weapon	SpeedwayLeague	+	+	0.666200
Ship	Fungus	+	+	0.830817
Legislature	Vein	+	+	0.933918
SpaceMission	FloweringPlant	+	+	0.666200
ChemicalCompound	Mayor	+	+	0.666200
MusicalWork	Stadium	+	+	0.666200
WrestlingEvent	Model	+	+	0.666200
Athlete	Cave	+	+	0.841947
BiologicalDatabase	Holiday	+	+	0.666200
RailwayTunnel	MixedMartialArtsLeague	+	+	0.666200
PopulatedPlace	AnatomicalStructure	+	+	0.666200
Project	Archaea	+	+	0.666200
Fish	SpeedwayLeague	+	+	0.666200
Cave	CollegeCoach	+	+	0.666200
CricketLeague	Grape	+	+	0.666200
IceHockeyLeague	SoccerClub	+	+	0.666200
SpeedwayTeam	Island	+	+	0.666200
VideoGame	Hospital	+	+	0.666200
CricketLeague	TennisPlayer	+	+	0.666200
IceHockeyPlayer	SoccerLeague	+	+	0.666200
BaseballPlayer	FigureSkater	-	+	0.666200
City	AdultActor	+	+	0.666200
LegalCase	University	+	+	0.666200
Olympics	Ship	+	+	0.978717
IceHockeyLeague	Magazine	+	+	0.666200
Food	Cyclist	+	+	0.933918
AdultActor	Astronaut	-	+	0.666200
ComicsCreator	SnookerPlayer	-	+	0.666200
Locomotive	LacrosseLeague	+	+	0.666200
YearInSpaceflight	Stream	+	+	0.666200
River	Moss	+	+	0.933918
SoftballLeague	FigureSkater	+	+	0.666200
Boxer	Model	-	+	0.841947
Moss	Rocket	+	+	0.841947
CricketLeague	Fern	+	+	0.666200
Country	CanadianFootballTeam	+	+	0.666200
Spacecraft	AutoRacingLeague	+	+	0.666200
Bacteria	CricketLeague	+	+	0.666200
Stream	Broadcaster	+	+	0.783079
GridironFootballPlayer	BiologicalDatabase	+	+	0.666200
Conifer	LacrosseLeague	+	+	0.666200
College	BasketballPlayer	+	+	0.666200
GolfPlayer	VideogamesLeague	+	+	0.666200
Rocket	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
Reptile	Island	+	+	0.933918
Gnetophytes	PersonFunction	+	+	0.666200
Cleric	WineRegion	+	+	0.666200
Grape	SoftballLeague	+	+	0.666200
SoccerManager	PublicTransitSystem	+	+	0.666200
River	Song	+	+	0.978717
Settlement	FictionalCharacter	+	+	0.666200
HandballLeague	Plant	+	+	0.666200
BasketballPlayer	Grape	+	+	0.666200
Politician	Magazine	+	+	0.975094
Cycad	Plant	-	+	0.576393
SnookerWorldRanking	MountainRange	+	+	0.666200
Scientist	Monument	+	+	0.733038
Reptile	Canal	+	-	0.400536
GolfLeague	Island	+	+	0.666200
MountainRange	Song	+	+	0.666200
Convention	NaturalPlace	+	+	0.666200
School	Stream	+	-	0.211909
MemberOfParliament	RouteOfTransportation	+	+	0.666200
Food	WineRegion	+	+	0.666200
BroadcastNetwork	MixedMartialArtsLeague	+	+	0.666200
Cardinal	GaelicGamesPlayer	-	+	0.666200
GolfLeague	MusicFestival	+	+	0.666200
Person	EurovisionSongContestEntry	+	+	0.666200
Book	Museum	+	+	0.938767
GrandPrix	RecordLabel	+	+	0.666200
PoliticalParty	Plant	+	+	0.666200
MusicalWork	City	+	+	0.666200
PlayboyPlaymate	SportsLeague	+	+	0.666200
Journalist	Eukaryote	+	+	0.648719
Park	SpaceMission	+	+	0.666200
Musical	HandballLeague	+	+	0.666200
ProtectedArea	GovernmentAgency	+	+	0.666200
PrimeMinister	TelevisionEpisode	+	+	0.666200
BodyOfWater	Lymph	+	+	0.666200
RailwayLine	RoadTunnel	+	+	0.666200
Non-ProfitOrganisation	Place	+	+	0.666200
Cleric	Bird	+	+	0.975094
Moss	Arachnid	+	+	0.975094
ComicsCharacter	PersonFunction	+	+	0.666200
Brain	RoadTunnel	+	+	0.666200
Event	MemberOfParliament	+	+	0.507089
LunarCrater	Park	+	+	0.666200
Road	Newspaper	+	+	0.532560
ShoppingMall	ProgrammingLanguage	+	+	0.666200
Planet	Drug	+	+	0.975094
RecordLabel	FormulaOneRacer	+	+	0.666200
Canal	RecordLabel	+	+	0.666200
RouteOfTransportation	Insect	+	+	0.666200
PokerPlayer	PowerStation	+	+	0.666200
AmericanFootballLeague	Cave	+	+	0.666200
CanadianFootballTeam	SpeedwayLeague	+	+	0.666200
Settlement	PoloLeague	+	+	0.666200
Election	Monarch	+	+	0.978717
EducationalInstitution	Mountain	+	+	0.666200
CanadianFootballTeam	Language	+	+	0.666200
Mollusca	Archaea	+	+	0.666200
Broadcaster	Legislature	+	+	0.964325
FormulaOneRacer	AutomobileEngine	+	+	0.666200
Species	AdministrativeRegion	+	+	0.666200
SpeedwayLeague	Cave	+	+	0.666200
CricketLeague	PublicTransitSystem	+	+	0.666200
Book	ShoppingMall	+	+	0.666200
Automobile	AutoRacingLeague	+	+	0.507089
AmericanFootballTeam	Criminal	+	+	0.666200
TelevisionEpisode	FloweringPlant	+	+	0.666200
Town	Beverage	+	+	0.933918
GreenAlga	Currency	+	+	0.666200
Cricketer	Architect	-	+	0.576393
EurovisionSongContestEntry	MixedMartialArtsEvent	+	+	0.666200
Cycad	BritishRoyalty	+	+	0.666200
Artist	GreenAlga	+	+	0.666200
Person	Nerve	+	-	0.416358
SpeedwayLeague	AcademicJournal	+	+	0.666200
FilmFestival	FootballMatch	+	+	0.666200
PeriodicalLiterature	Village	+	+	0.666200
PowerStation	Moss	+	+	0.666200
SnookerPlayer	SportsLeague	+	+	0.666200
ChemicalCompound	NascarDriver	+	+	0.666200
NaturalPlace	ClubMoss	+	+	0.666200
Language	Bacteria	+	+	0.978717
Game	Award	+	-	0.211909
Organisation	WineRegion	+	+	0.507089
GrandPrix	TennisLeague	+	+	0.666200
Valley	Gnetophytes	+	+	0.666200
MusicFestival	IceHockeyPlayer	+	+	0.666200
TelevisionEpisode	SoccerClub	+	+	0.666200
RouteOfTransportation	MilitaryPerson	+	+	0.666200
Bird	Congressman	+	+	0.675950
TennisPlayer	SportsLeague	+	+	0.666200
HockeyTeam	TennisLeague	+	+	0.666200
BritishRoyalty	FormulaOneRacer	-	+	0.666200
Valley	PokerPlayer	+	+	0.666200
Mollusca	CanadianFootballTeam	+	+	0.666200
SoccerLeague	MixedMartialArtsEvent	+	+	0.666200
RugbyLeague	Station	+	+	0.666200
EurovisionSongContestEntry	Magazine	+	+	0.666200
Road	Village	+	+	0.639336
Conifer	SoccerLeague	+	+	0.666200
Moss	Saint	+	+	0.878491
WomensTennisAssociationTournament	ChristianBishop	+	+	0.666200
AmericanFootballTeam	Newspaper	+	+	0.666200
Monarch	SpeedwayLeague	+	+	0.666200
Lake	Device	+	+	0.763795
WorldHeritageSite	MeanOfTransportation	+	+	0.666200
Newspaper	GivenName	+	+	0.666200
TelevisionShow	LaunchPad	+	+	0.666200
OlympicResult	Sport	+	+	0.666200
Database	Race	+	+	0.841947
SnookerPlayer	Olympics	+	+	0.666200
Protein	Park	+	+	0.933918
Book	Amphibian	+	+	0.830817
AustralianFootballLeague	Conifer	+	+	0.666200
Bird	TennisLeague	+	+	0.666200
Moss	TelevisionStation	+	+	0.666200
SportsLeague	PowerStation	+	+	0.666200
VolleyballLeague	Weapon	+	+	0.666200
Broadcaster	President	+	+	0.576393
CanadianFootballTeam	Building	+	+	0.666200
SpaceShuttle	Wrestler	+	+	0.666200
RouteOfTransportation	Plant	+	+	0.666200
GrandPrix	GreenAlga	+	+	0.507089
Protein	ComicsCreator	+	+	0.666200
SportsTeam	Organisation	-	+	0.666200
GridironFootballPlayer	GreenAlga	+	+	0.666200
Legislature	BasketballLeague	+	+	0.666200
TelevisionStation	Airline	+	+	0.666200
GolfPlayer	Currency	+	+	0.666200
WaterwayTunnel	Boxer	+	+	0.666200
Film	Gnetophytes	+	+	0.666200
Canal	River	+	-	0.267366
SpaceMission	ProtectedArea	+	+	0.666200
City	Criminal	+	-	0.416358
HandballLeague	LaunchPad	+	+	0.666200
NascarDriver	FictionalCharacter	-	+	0.666200
Astronaut	ComicsCharacter	-	+	0.666200
BaseballLeague	Rocket	+	+	0.666200
Protein	Disease	+	+	0.929940
NaturalPlace	AdultActor	+	+	0.666200
MilitaryConflict	AnatomicalStructure	+	+	0.666200
PoloLeague	Cave	+	+	0.666200
President	Locomotive	+	+	0.933918
Hotel	Eukaryote	+	+	0.909096
Boxer	ShoppingMall	+	+	0.666200
Congressman	AnatomicalStructure	+	+	0.666200
Athlete	School	+	+	0.841947
SnookerWorldRanking	TennisPlayer	+	+	0.666200
AustralianRulesFootballPlayer	SportsLeague	+	+	0.666200
PopulatedPlace	Nerve	+	+	0.666200
GivenName	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
Song	Play	+	-	0.267366
RouteOfTransportation	Drug	+	+	0.666200
Activity	Cleric	+	+	0.933918
Actor	SoccerManager	-	+	0.666200
Album	Song	+	+	0.978717
BadmintonPlayer	MartialArtist	-	+	0.666200
RugbyLeague	Gnetophytes	+	+	0.666200
GolfPlayer	Election	+	+	0.666200
SportsEvent	Work	+	+	0.666200
Gnetophytes	AcademicJournal	+	+	0.666200
Sport	BasketballTeam	+	+	0.666200
MountainRange	Sport	+	+	0.666200
Species	Company	+	-	0.456360
Stadium	Single	+	+	0.978717
Mayor	Monarch	-	+	0.675950
Nerve	RouteOfTransportation	+	+	0.666200
SupremeCourtOfTheUnitedStatesCase	Game	+	+	0.666200
Monument	Cyclist	+	+	0.841947
Restaurant	Organisation	+	+	0.978717
NascarDriver	Aircraft	+	+	0.666200
Colour	ProgrammingLanguage	+	+	0.666200
Scientist	Crustacean	+	+	0.878491
GrandPrix	Plant	+	+	0.666200
Event	Bird	+	+	0.850467
TelevisionShow	MeanOfTransportation	+	+	0.666200
ChemicalSubstance	Fungus	+	+	0.666200
Aircraft	Place	+	+	0.933918
PublicTransitSystem	TradeUnion	+	+	0.666200
Newspaper	Continent	+	+	0.841947
Race	MountainRange	+	+	0.666200
Continent	Automobile	+	+	0.933918
LunarCrater	School	+	+	0.666200
BritishRoyalty	TennisPlayer	-	+	0.666200
MilitaryConflict	RecordLabel	+	+	0.666200
MilitaryPerson	RadioStation	+	+	0.666200
Website	Nerve	+	+	0.964325
MusicalWork	MeanOfTransportation	+	+	0.666200
GridironFootballPlayer	Lighthouse	+	+	0.666200
RouteOfTransportation	College	+	+	0.666200
City	EducationalInstitution	+	+	0.666200
Road	VolleyballLeague	+	+	0.666200
Olympics	SoccerLeague	+	+	0.666200
Automobile	Fungus	+	-	0.400536
Convention	Architect	+	+	0.978717
Chancellor	AdministrativeRegion	+	+	0.666200
Beverage	Athlete	+	+	0.933918
SportsTeam	BroadcastNetwork	+	+	0.666200
Bone	Writer	+	+	0.889321
Software	Book	+	-	0.400536
SoccerPlayer	Amphibian	+	+	0.666200
BritishRoyalty	CanadianFootballTeam	+	+	0.666200
Film	FieldHockeyLeague	+	+	0.666200
PrimeMinister	Politician	-	+	0.666200
SpaceStation	Crustacean	+	+	0.666200
Politician	Person	-	-	0.121730
Town	Album	+	+	0.975094
ComicsCreator	SoccerPlayer	-	+	0.666200
TradeUnion	Broadcaster	+	+	0.666200
FilmFestival	Fish	+	+	0.507089
River	Animal	+	+	0.850467
Comedian	LacrosseLeague	+	+	0.666200
Locomotive	NaturalPlace	+	+	0.666200
Comedian	Newspaper	+	+	0.841947
Language	Hotel	+	+	0.978717
PrimeMinister	SpaceStation	+	+	0.666200
RailwayTunnel	Lymph	+	+	0.666200
Legislature	MartialArtist	+	+	0.666200
Grape	Mammal	+	+	0.841947
Currency	MixedMartialArtsLeague	+	+	0.666200
Judge	Museum	+	+	0.841947
Archaea	InlineHockeyLeague	+	+	0.666200
Bridge	TradeUnion	+	+	0.666200
Hospital	BasketballLeague	+	+	0.666200
ChemicalSubstance	Project	+	+	0.666200
GaelicGamesPlayer	Ambassador	-	+	0.666200
Judge	Hotel	+	+	0.841947
BasketballPlayer	CricketLeague	+	+	0.666200
Moss	GovernmentAgency	+	+	0.666200
GreenAlga	CanadianFootballTeam	+	+	0.666200
ClubMoss	BaseballPlayer	+	+	0.666200
FloweringPlant	Magazine	+	+	0.666200
MusicalWork	SnookerPlayer	+	+	0.666200
AcademicJournal	Valley	+	+	0.666200
Nerve	MemberOfParliament	+	+	0.666200
HistoricBuilding	College	+	+	0.666200
Cricketer	Planet	+	+	0.576393
Athlete	SportsLeague	+	+	0.666200
MixedMartialArtsLeague	TelevisionStation	+	+	0.666200
Species	MotorcycleRacingLeague	+	+	0.666200
AutoRacingLeague	RecordLabel	+	+	0.666200
Grape	SportsLeague	+	+	0.666200
Person	FloweringPlant	+	+	0.666200
RoadJunction	Architect	+	+	0.666200
WaterwayTunnel	BasketballTeam	+	+	0.666200
Legislature	Criminal	+	+	0.978717
Disease	MusicGenre	+	+	0.666200
FigureSkater	Colour	+	+	0.666200
Comedian	Continent	+	+	0.879299
OlympicResult	FootballMatch	+	+	0.666200
Holiday	GaelicGamesPlayer	+	+	0.666200
Crustacean	Mollusca	+	+	0.964325
FormulaOneRacer	ChemicalCompound	+	+	0.666200
GaelicGamesPlayer	VolleyballLeague	+	+	0.666200
Film	Rocket	+	+	0.532560
SnookerChamp	Company	+	+	0.666200
Software	WomensTennisAssociationTournament	+	+	0.666200
Valley	MilitaryUnit	+	+	0.666200
PrimeMinister	Journalist	-	+	0.666200
Athlete	GridironFootballPlayer	-	+	0.666200
MilitaryConflict	GaelicGamesPlayer	+	+	0.666200
InlineHockeyLeague	LunarCrater	+	+	0.666200
City	Activity	+	-	0.215886
MilitaryUnit	Settlement	+	+	0.666200
TennisLeague	Single	+	+	0.666200
Mammal	Valley	+	+	0.933918
SkiArea	Ginkgo	+	+	0.666200
Village	NationalCollegiateAthleticAssociationAthlete	+	+	0.666200
Cave	Bacteria	+	+	0.841947
LunarCrater	MixedMartialArtsEvent	+	+	0.666200
City	LaunchPad	+	+	0.783079
MilitaryPerson	Amphibian	+	+	0.666200
Eukaryote	BasketballPlayer	+	+	0.666200
Game	Continent	+	+	0.975094
MotorcycleRacingLeague	FieldHockeyLeague	+	+	0.507089
Rocket	Theatre	+	+	0.675950
RoadJunction	RoadTunnel	+	+	0.507089
Mollusca	Cycad	+	+	0.964325
PopulatedPlace	Continent	-	+	0.666200
VolleyballLeague	Fish	+	+	0.666200
BasketballTeam	SkiArea	+	+	0.666200
Company	Rocket	+	+	0.841947
Monument	ChemicalCompound	+	+	0.666200
SportsEvent	MusicalArtist	+	+	0.666200
Person	Band	+	+	0.664007
BritishRoyalty	PoloLeague	+	+	0.666200
Non-ProfitOrganisation	HistoricPlace	+	+	0.666200
Eukaryote	Play	+	+	0.964325
ProgrammingLanguage	PoloLeague	+	+	0.666200
Boxer	Road	+	+	0.841947
Legislature	Museum	+	+	0.978717
IceHockeyLeague	Spacecraft	+	+	0.666200
RoadTunnel	Governor	+	+	0.666200
AmericanFootballTeam	Architect	+	+	0.666200
EurovisionSongContestEntry	SpaceStation	+	+	0.666200
AnatomicalStructure	TennisPlayer	+	+	0.666200
Protein	Weapon	+	+	0.929940
SnookerWorldRanking	Actor	+	+	0.666200
Journalist	Software	+	+	0.978717
Bridge	Road	+	-	0.211909
Drug	FootballMatch	+	+	0.666200
PoloLeague	Activity	+	+	0.666200
TennisPlayer	Arachnid	+	+	0.666200
Athlete	Artery	+	+	0.841947
Cricketer	Park	+	+	0.576393
FigureSkater	Activity	+	+	0.666200
Planet	CollegeCoach	+	+	0.666200
Mayor	Device	+	+	0.940320
PowerStation	Automobile	+	+	0.666200
Song	Monument	+	+	0.978717
Bridge	Infrastructure	-	+	0.825269
AutoRacingLeague	SportsTeam	+	+	0.666200
Archaea	CanadianFootballLeague	+	+	0.666200
Brain	PeriodicalLiterature	+	+	0.666200
PersonFunction	Database	+	+	0.666200
Monument	FormulaOneRacer	+	+	0.666200
AustralianFootballLeague	RugbyPlayer	+	+	0.666200
InlineHockeyLeague	Olympics	+	+	0.666200
AmericanFootballPlayer	GrandPrix	+	+	0.666200
Building	Country	+	-	0.211909
University	HockeyTeam	+	+	0.666200
SoccerClub	PoloLeague	+	+	0.666200
BasketballLeague	Monument	+	+	0.666200
RoadJunction	Airport	+	+	0.666200
TelevisionEpisode	FootballMatch	+	+	0.666200
MixedMartialArtsLeague	WorldHeritageSite	+	+	0.666200
Grape	VolleyballLeague	+	+	0.666200
Book	Theatre	+	+	0.664007
Website	WineRegion	+	+	0.666200
SportsLeague	Film	+	+	0.666200
HockeyTeam	PeriodicalLiterature	+	+	0.666200
Rocket	Embryology	+	+	0.964325
Politician	Journalist	-	-	0.400536
Stream	NascarDriver	+	+	0.666200
MartialArtist	ShoppingMall	+	+	0.666200
Model	SoccerClub	+	+	0.666200
ComicsCharacter	RoadTunnel	+	+	0.666200
Ship	Database	+	+	0.978717
SportsLeague	GrandPrix	+	+	0.666200
Bacteria	Wrestler	+	+	0.841947
Sport	SoccerPlayer	+	+	0.666200
PoliticalParty	SoftballLeague	+	+	0.666200
Mammal	Animal	-	-	0.022382
Scientist	SnookerChamp	-	+	0.666200
RouteOfTransportation	Criminal	+	+	0.666200
ClubMoss	SpeedwayTeam	+	+	0.666200
Award	BaseballPlayer	+	+	0.666200
TennisLeague	Cave	+	+	0.666200
WomensTennisAssociationTournament	Embryology	+	+	0.666200
BasketballTeam	Criminal	+	+	0.666200
FormulaOneRacer	FigureSkater	-	+	0.507089
Muscle	HistoricPlace	+	+	0.666200
Town	GivenName	+	+	0.666200
Food	City	+	-	0.416358
Reptile	BasketballPlayer	+	+	0.666200
Town	Hospital	+	-	0.400536
Locomotive	ChemicalCompound	+	+	0.666200
Cycad	Hospital	+	+	0.783079
Drug	Nerve	+	+	0.639336
LacrosseLeague	LaunchPad	+	+	0.666200
Lymph	ProgrammingLanguage	+	+	0.666200
MountainRange	ComicsCharacter	+	+	0.666200
PowerStation	SpaceMission	+	+	0.507089
HistoricPlace	Embryology	+	+	0.666200
FormulaOneRacer	Vein	+	+	0.666200
GolfPlayer	Archaea	+	+	0.666200
FieldHockeyLeague	Cricketer	+	+	0.666200
