concept1	concept2	correctclass	ledaclass	conf
SpeedwayTeam	AustralianRulesFootballPlayer	+	-	0.480368
Sport	BiologicalDatabase	+	-	0.480368
Tunnel	Canal	+	-	0.128685
MartialArtist	SportsTeam	+	-	0.480368
AmericanFootballTeam	Airline	+	-	0.480368
BadmintonPlayer	GolfLeague	+	-	0.480368
Chancellor	Nerve	+	+	0.520253
Cleric	MeanOfTransportation	+	-	0.480368
TennisLeague	PopulatedPlace	+	-	0.480368
SkiArea	Archaea	+	-	0.111822
AutomobileEngine	WorldHeritageSite	+	-	0.480368
GreenAlga	Mollusca	+	-	0.111822
OfficeHolder	Magazine	+	+	0.520253
Stadium	IceHockeyLeague	+	-	0.480368
BritishRoyalty	BodyOfWater	+	-	0.480368
MotorcycleRacingLeague	Musical	+	-	0.480368
Monarch	ProtectedArea	+	-	0.480368
SpeedwayTeam	Species	+	-	0.111822
President	Chancellor	-	-	0.315694
SoftballLeague	AutomobileEngine	+	-	0.480368
Saint	RecordLabel	+	-	0.480368
Athlete	Weapon	+	-	0.315694
Town	OfficeHolder	+	+	0.520253
Criminal	MemberOfParliament	-	-	0.480368
Hospital	Fern	+	+	0.520253
ClubMoss	SpaceMission	+	-	0.480368
Airline	Moss	+	+	0.520253
FictionalCharacter	Hospital	+	-	0.480368
Boxer	MusicalArtist	-	-	0.480368
Athlete	BasketballTeam	+	-	0.480368
IceHockeyLeague	Cyclist	+	-	0.480368
MountainRange	FictionalCharacter	+	-	0.480368
MountainRange	PersonFunction	+	-	0.480368
Chancellor	University	+	+	0.520253
GolfLeague	Mountain	+	-	0.480368
Artery	Website	+	+	0.520253
SportsLeague	MilitaryConflict	+	-	0.480368
AutomobileEngine	Song	+	-	0.480368
Writer	WorldHeritageSite	+	-	0.111822
Muscle	PrimeMinister	+	-	0.480368
VideoGame	Automobile	+	-	0.111822
Company	ProtectedArea	+	-	0.480368
Scientist	Museum	+	+	0.520253
Beverage	AcademicJournal	+	-	0.480368
RailwayLine	BadmintonPlayer	+	-	0.480368
SoccerManager	FootballMatch	+	-	0.480368
Rocket	Single	+	+	0.520253
Bridge	Gnetophytes	+	-	0.480368
PoliticalParty	Senator	+	-	0.480368
Work	Mountain	+	-	0.315694
SportsEvent	Aircraft	+	-	0.111822
GridironFootballPlayer	SportsLeague	+	-	0.480368
GovernmentAgency	BaseballPlayer	+	-	0.480368
Monarch	NationalCollegiateAthleticAssociationAthlete	-	-	0.480368
ChristianBishop	Rocket	+	-	0.480368
PoloLeague	Species	+	-	0.480368
School	Astronaut	+	+	0.520253
LegalCase	GivenName	+	-	0.096146
Fern	Lymph	+	+	0.520253
AmericanFootballTeam	Organisation	-	-	0.072351
City	Locomotive	+	+	0.520253
Reptile	Journalist	+	+	0.520253
BiologicalDatabase	OfficeHolder	+	-	0.480368
PersonFunction	VolleyballLeague	+	-	0.480368
MusicGenre	MilitaryUnit	+	-	0.111822
Aircraft	Sport	+	-	0.128685
FloweringPlant	TradeUnion	+	-	0.480368
CanadianFootballTeam	BasketballPlayer	+	-	0.111822
AcademicJournal	FieldHockeyLeague	+	-	0.480368
Person	MusicGenre	+	-	0.480368
AmericanFootballPlayer	Sport	+	-	0.480368
Locomotive	SoccerPlayer	+	-	0.480368
RugbyLeague	RoadTunnel	+	-	0.111822
ArchitecturalStructure	BadmintonPlayer	+	-	0.480368
MixedMartialArtsLeague	OlympicResult	+	-	0.480368
AustralianFootballLeague	WomensTennisAssociationTournament	+	-	0.480368
Event	Monument	+	-	0.059116
Judge	Settlement	+	+	0.520253
SoccerLeague	Software	+	-	0.111822
Politician	LacrosseLeague	+	-	0.480368
Activity	College	+	-	0.315694
Arachnid	VolleyballLeague	+	-	0.480368
MountainRange	NaturalPlace	-	-	0.072351
PokerPlayer	PersonFunction	+	-	0.480368
Bacteria	Eukaryote	+	+	0.520253
Species	WineRegion	+	-	0.480368
Crustacean	Library	+	+	0.520253
Hotel	Chancellor	+	+	0.520253
SoccerClub	GovernmentAgency	+	-	0.480368
IceHockeyLeague	SpeedwayLeague	+	-	0.111822
Spacecraft	Sport	+	-	0.128685
Airport	Magazine	+	-	0.315694
College	FictionalCharacter	+	-	0.480368
Amphibian	YearInSpaceflight	+	-	0.480368
SpeedwayLeague	ResearchProject	+	-	0.480368
Ambassador	Protein	+	+	0.520253
Food	Ambassador	+	+	0.520253
FictionalCharacter	Mammal	+	-	0.480368
Musical	Boxer	+	+	0.520253
Grape	Archaea	+	-	0.480368
NascarDriver	ComicsCreator	-	-	0.480368
Hotel	Cricketer	+	+	0.520253
AutoRacingLeague	LegalCase	+	-	0.480368
TennisLeague	GridironFootballPlayer	+	-	0.480368
ClubMoss	Library	+	-	0.480368
Nerve	EurovisionSongContestEntry	+	-	0.480368
MeanOfTransportation	Gnetophytes	+	-	0.480368
Book	SoccerClub	+	-	0.480368
BiologicalDatabase	SupremeCourtOfTheUnitedStatesCase	+	-	0.096146
AmericanFootballLeague	Crustacean	+	-	0.480368
Race	Rocket	+	-	0.059116
RadioStation	RecordLabel	+	-	0.480368
FloweringPlant	ProgrammingLanguage	+	-	0.480368
Lake	Beverage	+	-	0.128685
SnookerWorldRanking	Senator	+	-	0.480368
HistoricBuilding	TennisPlayer	+	-	0.480368
TradeUnion	Athlete	+	-	0.480368
Species	Wrestler	+	+	0.520253
Magazine	WorldHeritageSite	+	-	0.480368
ComicsCreator	Monarch	-	-	0.480368
Continent	Town	+	-	0.315694
Disease	Model	+	+	0.520253
Name	NaturalPlace	+	-	0.111822
BiologicalDatabase	BasketballLeague	+	-	0.111822
Governor	SoccerManager	-	-	0.111822
Stream	Criminal	+	+	0.520253
TelevisionShow	Airport	+	-	0.480368
Wrestler	Automobile	+	+	0.520253
Politician	Restaurant	+	+	0.520253
EthnicGroup	PrimeMinister	+	-	0.480368
Insect	FigureSkater	+	-	0.480368
Legislature	ArchitecturalStructure	+	-	0.111822
AutoRacingLeague	IceHockeyLeague	+	-	0.111822
College	Valley	+	-	0.128685
RadioStation	BodyOfWater	+	-	0.480368
Bird	SoccerClub	+	-	0.480368
BodyOfWater	PersonFunction	+	-	0.480368
Amphibian	Politician	+	-	0.128685
Arachnid	GaelicGamesPlayer	+	-	0.480368
Stream	LegalCase	+	-	0.480368
Automobile	Artery	+	-	0.059116
Artist	Fish	+	+	0.520253
Cyclist	ClubMoss	+	-	0.111822
VideogamesLeague	Amphibian	+	-	0.480368
Activity	WaterwayTunnel	+	-	0.480368
ClubMoss	Musical	+	-	0.480368
Film	LaunchPad	+	+	0.520253
MusicalArtist	BadmintonPlayer	-	-	0.480368
Tunnel	WomensTennisAssociationTournament	+	-	0.480368
FigureSkater	HockeyTeam	+	-	0.480368
Bird	Criminal	+	+	0.520253
Locomotive	Grape	+	-	0.128685
BritishRoyalty	Lymph	+	-	0.480368
Place	Conifer	+	+	0.520253
TelevisionStation	Currency	+	-	0.480368
CanadianFootballTeam	SportsLeague	+	-	0.480368
EurovisionSongContestEntry	School	+	-	0.480368
Continent	Fish	+	+	0.520253
Embryology	Museum	+	+	0.520253
Infrastructure	Band	+	+	0.520253
AdultActor	BritishRoyalty	-	-	0.480368
RoadJunction	Nerve	+	-	0.480368
BritishRoyalty	Stream	+	-	0.480368
CollegeCoach	BasketballLeague	+	-	0.480368
Disease	RoadJunction	+	-	0.480368
Ginkgo	MusicFestival	+	-	0.480368
MixedMartialArtsLeague	Newspaper	+	-	0.480368
Eukaryote	Monarch	+	+	0.520253
Stadium	Magazine	+	+	0.520253
GolfLeague	Library	+	-	0.480368
PlayboyPlaymate	AmericanFootballTeam	+	-	0.480368
GaelicGamesPlayer	Artist	-	-	0.480368
Broadcaster	AmericanFootballTeam	+	-	0.480368
Lighthouse	MusicalWork	+	-	0.480368
TelevisionEpisode	TennisLeague	+	-	0.111822
PopulatedPlace	Plant	+	-	0.111822
Database	Locomotive	+	-	0.128685
MilitaryUnit	Theatre	+	-	0.480368
Brain	Muscle	+	-	0.160537
Cyclist	Fungus	+	+	0.520253
MilitaryConflict	SoccerManager	+	-	0.480368
MilitaryPerson	MusicGenre	+	-	0.480368
MusicalArtist	Mollusca	+	-	0.111822
SpaceShuttle	Vein	+	-	0.480368
GolfLeague	Device	+	-	0.111822
LunarCrater	HockeyTeam	+	-	0.480368
Stadium	Cardinal	+	+	0.520253
Locomotive	Species	+	+	0.520253
Activity	BasketballPlayer	+	-	0.480368
Fungus	Mountain	+	+	0.520253
Continent	RugbyLeague	+	-	0.480368
Ship	Convention	+	+	0.520253
Chancellor	FieldHockeyLeague	+	-	0.480368
FieldHockeyLeague	Comedian	+	-	0.480368
Book	Judge	+	-	0.315694
BritishRoyalty	Nerve	+	-	0.480368
Mayor	RugbyLeague	+	-	0.480368
Project	SpeedwayLeague	+	-	0.480368
InlineHockeyLeague	GivenName	+	-	0.480368
College	FloweringPlant	+	-	0.480368
Animal	Politician	+	-	0.315694
ChemicalCompound	ProtectedArea	+	-	0.480368
Ambassador	LegalCase	+	-	0.480368
Cricketer	VideoGame	+	-	0.480368
SpeedwayTeam	Name	+	-	0.480368
Game	PokerPlayer	+	-	0.480368
Cricketer	NascarDriver	-	-	0.111822
SnookerWorldRanking	Fungus	+	-	0.480368
Bridge	University	+	+	0.520253
CricketLeague	GolfLeague	+	-	0.111822
Cardinal	Building	+	-	0.128685
SpeedwayTeam	Wrestler	+	-	0.480368
ResearchProject	Lighthouse	+	-	0.480368
Library	IceHockeyLeague	+	-	0.480368
AustralianRulesFootballPlayer	Nerve	+	-	0.480368
Town	RoadTunnel	+	-	0.480368
Organisation	Beverage	+	+	0.520253
Colour	FieldHockeyLeague	+	-	0.480368
Play	YearInSpaceflight	+	-	0.480368
FigureSkater	SportsLeague	+	-	0.480368
ChemicalCompound	TelevisionStation	+	-	0.480368
Plant	Comedian	+	-	0.315694
MartialArtist	PoliticalParty	+	-	0.480368
Saint	HandballLeague	+	-	0.480368
VideoGame	Animal	+	-	0.480368
Station	Chancellor	+	+	0.520253
Archaea	Scientist	+	-	0.480368
GivenName	Website	+	-	0.111822
FigureSkater	ChemicalCompound	+	-	0.480368
MusicalWork	AutomobileEngine	+	-	0.480368
BiologicalDatabase	Artery	+	-	0.480368
WrittenWork	Eukaryote	+	-	0.480368
Chancellor	BaseballPlayer	-	-	0.480368
Archaea	Species	-	-	0.072351
MemberOfParliament	Vein	+	-	0.480368
PeriodicalLiterature	Bridge	+	-	0.480368
Organisation	Senator	+	+	0.520253
OfficeHolder	ClubMoss	+	-	0.480368
VolleyballLeague	MusicGenre	+	-	0.480368
Hotel	Aircraft	+	+	0.520253
Cricketer	Nerve	+	+	0.520253
TennisPlayer	IceHockeyLeague	+	-	0.480368
BadmintonPlayer	Person	-	-	0.072351
LaunchPad	Library	+	-	0.128685
Stream	Non-ProfitOrganisation	+	-	0.480368
Website	Plant	+	+	0.520253
Airline	Aircraft	+	-	0.059116
HockeyTeam	RoadJunction	+	-	0.480368
Cyclist	Magazine	+	+	0.520253
ArchitecturalStructure	Cycad	+	-	0.480368
OlympicResult	Gnetophytes	+	-	0.480368
ComicsCreator	TelevisionStation	+	-	0.480368
FormulaOneRacer	BadmintonPlayer	-	-	0.111822
MotorcycleRacingLeague	ChemicalSubstance	+	-	0.480368
BodyOfWater	Language	+	-	0.480368
SpaceShuttle	PrimeMinister	+	-	0.480368
MilitaryUnit	Grape	+	-	0.480368
SportsTeam	Politician	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	BroadcastNetwork	+	-	0.480368
BasketballPlayer	RadioStation	+	-	0.480368
Event	MountainRange	+	-	0.480368
PoliticalParty	RoadJunction	+	-	0.480368
RoadTunnel	ChemicalSubstance	+	-	0.480368
Event	Musical	+	+	0.520253
ChemicalSubstance	Eukaryote	+	-	0.480368
Gnetophytes	Eukaryote	-	-	0.072351
Rocket	Island	+	+	0.520253
Road	TennisPlayer	+	-	0.480368
BaseballLeague	OfficeHolder	+	-	0.480368
Embryology	Species	+	+	0.520253
Canal	SoftballLeague	+	-	0.480368
SportsEvent	SnookerPlayer	+	-	0.480368
PokerPlayer	AmericanFootballTeam	+	-	0.480368
ResearchProject	AdministrativeRegion	+	-	0.480368
FootballMatch	Muscle	+	-	0.480368
SnookerChamp	TelevisionShow	+	-	0.480368
WorldHeritageSite	TennisLeague	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	Weapon	+	-	0.480368
Athlete	WaterwayTunnel	+	-	0.480368
Airline	Weapon	+	+	0.520253
Airport	Eukaryote	+	+	0.520253
MilitaryConflict	ComicsCreator	+	-	0.480368
MusicalWork	Software	+	-	0.480368
Artist	MartialArtist	-	-	0.111822
Project	MemberOfParliament	+	-	0.480368
RugbyPlayer	BasketballTeam	+	-	0.480368
MusicFestival	Broadcaster	+	-	0.480368
CanadianFootballLeague	Muscle	+	-	0.480368
Rocket	RailwayLine	+	-	0.111822
WorldHeritageSite	Project	+	-	0.480368
Governor	Criminal	-	+	0.520253
Play	Ginkgo	+	+	0.520253
SportsTeam	Town	+	-	0.480368
Aircraft	MountainRange	+	-	0.480368
TradeUnion	BodyOfWater	+	-	0.480368
BiologicalDatabase	Arachnid	+	-	0.480368
University	SpaceShuttle	+	-	0.480368
Hospital	Architect	+	+	0.520253
Muscle	Settlement	+	+	0.520253
CollegeCoach	Building	+	-	0.480368
PublicTransitSystem	MeanOfTransportation	+	-	0.111822
PowerStation	BadmintonPlayer	+	-	0.480368
Conifer	CricketLeague	+	-	0.111822
Library	SpaceStation	+	-	0.480368
Nerve	YearInSpaceflight	+	-	0.480368
TennisLeague	Crustacean	+	-	0.480368
InlineHockeyLeague	WomensTennisAssociationTournament	+	-	0.480368
Gnetophytes	PoliticalParty	+	-	0.480368
Stadium	Non-ProfitOrganisation	+	-	0.480368
AutoRacingLeague	Website	+	-	0.480368
Website	Aircraft	+	+	0.520253
Animal	Continent	+	-	0.315694
ComicsCharacter	Grape	+	-	0.480368
Valley	Plant	+	+	0.520253
Colour	EthnicGroup	+	-	0.480368
Stadium	BritishRoyalty	+	-	0.480368
RugbyLeague	Wrestler	+	-	0.480368
Bone	SpaceMission	+	-	0.480368
FieldHockeyLeague	IceHockeyLeague	+	-	0.111822
Conifer	ComicsCreator	+	-	0.111822
MilitaryConflict	FilmFestival	+	-	0.480368
AustralianFootballLeague	SoccerPlayer	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	Colour	+	-	0.480368
Activity	IceHockeyPlayer	+	-	0.480368
PopulatedPlace	MilitaryPerson	+	-	0.480368
RailwayLine	GovernmentAgency	+	-	0.480368
Politician	WaterwayTunnel	+	-	0.480368
Magazine	Disease	+	-	0.128685
MusicalWork	Project	+	-	0.480368
AustralianFootballLeague	University	+	-	0.480368
Chancellor	SoccerManager	-	-	0.480368
Musical	VolleyballLeague	+	-	0.480368
GreenAlga	Actor	+	-	0.480368
FigureSkater	BroadcastNetwork	+	-	0.480368
Fungus	Spacecraft	+	+	0.520253
School	GolfPlayer	+	-	0.480368
TennisPlayer	Judge	-	-	0.480368
AdultActor	BaseballLeague	+	-	0.480368
SkiArea	ChemicalSubstance	+	-	0.480368
ProtectedArea	Athlete	+	-	0.480368
SpaceMission	NaturalPlace	+	-	0.480368
GolfLeague	Conifer	+	-	0.480368
Moss	NaturalPlace	+	-	0.480368
Planet	Infrastructure	+	+	0.520253
WrittenWork	SpaceStation	+	-	0.480368
EthnicGroup	BritishRoyalty	+	-	0.480368
SpeedwayLeague	BodyOfWater	+	-	0.480368
BaseballPlayer	WrittenWork	+	-	0.480368
Village	Drug	+	+	0.520253
AutomobileEngine	Ginkgo	+	-	0.480368
NationalCollegiateAthleticAssociationAthlete	SoccerPlayer	-	-	0.480368
Mountain	Journalist	+	+	0.520253
TelevisionStation	Park	+	-	0.480368
HistoricPlace	SoccerPlayer	+	-	0.480368
School	SnookerWorldRanking	+	-	0.480368
IceHockeyLeague	ProtectedArea	+	-	0.480368
GovernmentAgency	Valley	+	-	0.111822
IceHockeyPlayer	Cyclist	-	-	0.480368
Bridge	LaunchPad	+	+	0.520253
BodyOfWater	Musical	+	-	0.480368
SpaceShuttle	College	+	-	0.111822
Scientist	Food	+	+	0.520253
University	FieldHockeyLeague	+	-	0.480368
Lymph	Theatre	+	+	0.520253
BasketballLeague	ShoppingMall	+	-	0.480368
Species	MusicalWork	+	-	0.480368
ProgrammingLanguage	Cricketer	+	-	0.480368
Monarch	Species	+	+	0.520253
MusicalArtist	MountainRange	+	-	0.480368
AdultActor	MilitaryPerson	-	-	0.480368
Restaurant	Food	+	-	0.315694
College	MixedMartialArtsEvent	+	-	0.480368
Animal	Amphibian	-	-	0.005273
Project	SnookerWorldRanking	+	-	0.438537
Lighthouse	SpeedwayLeague	+	-	0.480368
SoftballLeague	Band	+	-	0.480368
Album	GridironFootballPlayer	+	-	0.480368
AmericanFootballLeague	Hospital	+	-	0.480368
Eukaryote	AdultActor	+	-	0.480368
Non-ProfitOrganisation	Newspaper	+	-	0.480368
Software	Lymph	+	+	0.520253
Work	Settlement	+	-	0.315694
BadmintonPlayer	Fungus	+	-	0.480368
RouteOfTransportation	Spacecraft	+	-	0.480368
BroadcastNetwork	Vein	+	-	0.480368
WrestlingEvent	LacrosseLeague	+	-	0.480368
Magazine	PopulatedPlace	+	-	0.111822
Eukaryote	Philosopher	+	+	0.520253
Insect	Place	+	+	0.520253
WrittenWork	Country	+	-	0.480368
Criminal	AmericanFootballPlayer	-	-	0.480368
RadioStation	Chancellor	+	-	0.480368
AutoRacingLeague	AmericanFootballPlayer	+	-	0.480368
Brain	SpaceMission	+	-	0.111822
Project	FictionalCharacter	+	-	0.480368
EducationalInstitution	Single	+	-	0.480368
FictionalCharacter	PrimeMinister	-	-	0.111822
Politician	BodyOfWater	+	-	0.480368
BasketballPlayer	Actor	-	-	0.111822
GovernmentAgency	VideogamesLeague	+	-	0.480368
Software	Gnetophytes	+	-	0.480368
Infrastructure	College	+	-	0.059116
Broadcaster	Airline	+	+	0.520253
BaseballPlayer	Mollusca	+	-	0.480368
Cyclist	Politician	-	+	0.520253
FloweringPlant	BodyOfWater	+	-	0.480368
NascarDriver	EthnicGroup	+	-	0.480368
Journalist	Athlete	-	+	0.520253
Saint	Locomotive	+	+	0.520253
Fungus	HandballLeague	+	-	0.480368
MusicFestival	Park	+	-	0.480368
ClubMoss	Gnetophytes	+	-	0.111822
MotorcycleRacingLeague	YearInSpaceflight	+	-	0.480368
Film	Band	+	-	0.315694
TelevisionShow	Senator	+	-	0.480368
Disease	Building	+	-	0.315694
HistoricPlace	BroadcastNetwork	+	-	0.480368
GivenName	AnatomicalStructure	+	-	0.480368
Device	ResearchProject	+	-	0.480368
GovernmentAgency	Cyclist	+	-	0.480368
BaseballLeague	SpaceShuttle	+	-	0.480368
NaturalPlace	Crustacean	+	-	0.111822
SoftballLeague	SoccerLeague	+	-	0.111822
VideogamesLeague	PoloLeague	+	-	0.111822
Fern	Cleric	+	+	0.520253
Archaea	Actor	+	-	0.111822
Company	NaturalPlace	+	-	0.480368
Newspaper	Cricketer	+	-	0.128685
YearInSpaceflight	Road	+	-	0.480368
PopulatedPlace	SoccerLeague	+	-	0.480368
SoccerPlayer	Aircraft	+	-	0.480368
OlympicResult	Cycad	+	-	0.480368
OlympicResult	HistoricBuilding	+	-	0.480368
Criminal	GivenName	+	-	0.480368
HistoricBuilding	Drug	+	-	0.111822
LunarCrater	ShoppingMall	+	-	0.480368
GolfLeague	Sport	+	-	0.480368
NaturalPlace	ProgrammingLanguage	+	-	0.480368
ComicsCharacter	MusicalArtist	-	-	0.480368
Ginkgo	FormulaOneRacer	+	-	0.480368
Locomotive	SkiArea	+	-	0.480368
Actor	Person	-	-	0.037464
Senator	Gnetophytes	+	-	0.480368
OlympicResult	FigureSkater	+	-	0.480368
BasketballTeam	Lake	+	-	0.480368
Ship	Website	+	+	0.520253
Model	MotorcycleRacingLeague	+	-	0.111822
LegalCase	College	+	-	0.111822
MilitaryUnit	MusicFestival	+	-	0.480368
Film	Politician	+	-	0.315694
Library	MusicalArtist	+	-	0.480368
GrandPrix	SpaceMission	+	-	0.480368
Ship	RailwayLine	+	-	0.480368
Spacecraft	BodyOfWater	+	-	0.480368
Actor	RouteOfTransportation	+	-	0.480368
FloweringPlant	HistoricBuilding	+	-	0.480368
Holiday	Place	+	-	0.315694
BroadcastNetwork	Sport	+	-	0.480368
ProgrammingLanguage	FictionalCharacter	+	-	0.480368
Library	Broadcaster	+	+	0.520253
Film	Bacteria	+	+	0.520253
BiologicalDatabase	Album	+	-	0.480368
Colour	Software	+	+	0.520253
BodyOfWater	Game	+	-	0.480368
RailwayLine	FilmFestival	+	-	0.480368
PowerStation	Restaurant	+	-	0.480368
Philosopher	RailwayTunnel	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	RoadJunction	+	-	0.480368
MusicFestival	Criminal	+	-	0.111822
ClubMoss	IceHockeyLeague	+	-	0.480368
WrestlingEvent	Nerve	+	-	0.480368
TennisLeague	Legislature	+	-	0.480368
CanadianFootballTeam	SoccerManager	+	-	0.480368
Astronaut	TennisLeague	+	-	0.480368
AutomobileEngine	AmericanFootballTeam	+	-	0.480368
GovernmentAgency	RouteOfTransportation	+	-	0.480368
Website	CanadianFootballTeam	+	-	0.480368
HockeyTeam	Automobile	+	-	0.480368
BritishRoyalty	Work	+	-	0.480368
Weapon	InlineHockeyLeague	+	-	0.480368
Cycad	Bacteria	+	+	0.520253
Cardinal	Single	+	+	0.520253
Moss	GaelicGamesPlayer	+	-	0.480368
VolleyballLeague	Project	+	-	0.480368
Muscle	Bird	+	+	0.520253
YearInSpaceflight	EurovisionSongContestEntry	+	-	0.480368
Organisation	VolleyballLeague	-	-	0.072351
BodyOfWater	School	+	-	0.480368
GrandPrix	NascarDriver	+	-	0.480368
BroadcastNetwork	Species	+	-	0.480368
Writer	RailwayLine	+	-	0.480368
Hospital	HandballLeague	+	-	0.111822
ShoppingMall	Road	+	-	0.480368
Arachnid	Activity	+	-	0.059116
SoccerPlayer	MemberOfParliament	-	-	0.480368
Disease	Musical	+	+	0.520253
Cricketer	LegalCase	+	-	0.480368
Mountain	BodyOfWater	+	-	0.480368
Legislature	OlympicResult	+	-	0.480368
RadioStation	Lake	+	-	0.480368
GrandPrix	AustralianRulesFootballPlayer	+	-	0.480368
Ginkgo	AmericanFootballTeam	+	-	0.480368
NascarDriver	Saint	-	-	0.480368
Protein	SoccerClub	+	-	0.480368
AmericanFootballTeam	Species	+	-	0.480368
PlayboyPlaymate	TradeUnion	+	-	0.480368
Writer	Crustacean	+	+	0.520253
PokerPlayer	RailwayTunnel	+	-	0.480368
CanadianFootballLeague	GivenName	+	-	0.480368
Software	Organisation	+	-	0.315694
BritishRoyalty	Theatre	+	-	0.480368
Tunnel	Plant	+	+	0.520253
Species	BaseballLeague	+	-	0.480368
Criminal	GridironFootballPlayer	-	-	0.480368
GridironFootballPlayer	AdministrativeRegion	+	-	0.480368
PrimeMinister	HandballLeague	+	-	0.480368
InlineHockeyLeague	Website	+	-	0.480368
AdministrativeRegion	RecordLabel	+	-	0.480368
Grape	Philosopher	+	+	0.520253
SnookerChamp	LegalCase	+	-	0.480368
FictionalCharacter	AmericanFootballPlayer	-	-	0.111822
ClubMoss	TelevisionEpisode	+	-	0.480368
HockeyTeam	Archaea	+	-	0.480368
YearInSpaceflight	Cricketer	+	-	0.480368
HistoricBuilding	LacrosseLeague	+	-	0.480368
TelevisionEpisode	MotorcycleRacingLeague	+	-	0.480368
Judge	Infrastructure	+	-	0.128685
ChemicalSubstance	Amphibian	+	-	0.480368
Holiday	Bridge	+	+	0.520253
Species	PublicTransitSystem	+	-	0.480368
PowerStation	Artery	+	-	0.480368
Park	GovernmentAgency	+	-	0.480368
Beverage	Archaea	+	-	0.480368
Animal	SpeedwayLeague	+	-	0.480368
SportsTeam	SkiArea	+	-	0.111822
Cardinal	Library	+	+	0.520253
MixedMartialArtsEvent	LaunchPad	+	-	0.480368
SportsEvent	ArchitecturalStructure	+	-	0.480368
Model	Arachnid	+	+	0.520253
WorldHeritageSite	Band	+	-	0.480368
Convention	WorldHeritageSite	+	-	0.480368
CanadianFootballTeam	SnookerWorldRanking	+	-	0.480368
Stream	Crustacean	+	+	0.520253
MixedMartialArtsLeague	AustralianFootballLeague	+	-	0.111822
Chancellor	Colour	+	-	0.128685
Holiday	IceHockeyLeague	+	-	0.480368
Software	Mammal	+	+	0.520253
BiologicalDatabase	Fungus	+	-	0.480368
SoccerPlayer	RailwayLine	+	-	0.480368
PokerPlayer	LegalCase	+	-	0.480368
Amphibian	BroadcastNetwork	+	-	0.480368
Continent	Hotel	+	+	0.520253
Judge	GivenName	+	-	0.111822
Rocket	AmericanFootballLeague	+	-	0.480368
GovernmentAgency	EducationalInstitution	+	-	0.480368
TelevisionStation	Species	+	-	0.480368
Museum	VideoGame	+	-	0.480368
Currency	BasketballPlayer	+	-	0.480368
MotorcycleRacingLeague	Event	+	-	0.480368
AmericanFootballLeague	MountainRange	+	-	0.480368
Beverage	Judge	+	-	0.128685
WaterwayTunnel	InlineHockeyLeague	+	-	0.480368
Stream	RoadJunction	+	-	0.480368
MusicFestival	Writer	+	-	0.480368
EducationalInstitution	NascarDriver	+	-	0.480368
Aircraft	Film	+	+	0.520253
GovernmentAgency	Event	+	-	0.111822
Judge	MusicGenre	+	-	0.111822
Chancellor	MusicFestival	+	-	0.480368
SpaceShuttle	Event	+	-	0.480368
SportsEvent	President	+	-	0.111822
Canal	Activity	+	-	0.315694
Valley	AustralianRulesFootballPlayer	+	-	0.480368
EurovisionSongContestEntry	Work	-	-	0.072351
Arachnid	Crustacean	+	-	0.315694
Band	SoccerLeague	+	-	0.480368
Wrestler	Mountain	+	+	0.520253
AutoRacingLeague	Moss	+	-	0.480368
MeanOfTransportation	Canal	+	-	0.480368
Station	Device	+	-	0.315694
FormulaOneRacer	Astronaut	-	-	0.480368
Film	GolfLeague	+	-	0.480368
Village	School	+	+	0.520253
Currency	LegalCase	+	-	0.480368
Play	LaunchPad	+	+	0.520253
Road	HockeyTeam	+	-	0.480368
Mollusca	MusicFestival	+	-	0.111822
MotorcycleRacingLeague	SoccerClub	+	-	0.480368
Plant	Race	+	-	0.315694
Politician	Senator	-	-	0.083824
BodyOfWater	Writer	+	-	0.111822
Actor	Film	+	-	0.315694
Organisation	FictionalCharacter	+	-	0.111822
