concept1	concept2	correctclass	ledaclass	conf
Single	SpaceStation	+	+	0.694679
Scientist	MartialArtist	-	+	0.547097
Tunnel	TradeUnion	+	+	0.694679
AutomobileEngine	GaelicGamesPlayer	+	+	0.694679
Event	VideoGame	+	+	0.694679
Vein	OfficeHolder	+	+	0.720180
Stream	Holiday	+	+	0.910110
RadioStation	VideogamesLeague	+	+	0.694679
FormulaOneRacer	College	+	+	0.694679
Nerve	Canal	+	+	0.802797
Comedian	Person	-	-	0.047419
Stream	Mollusca	+	+	0.904220
ClubMoss	Book	+	+	0.694679
Person	Convention	+	-	0.232520
Language	ResearchProject	+	+	0.694679
SpeedwayTeam	Writer	+	+	0.694679
Award	BasketballLeague	+	+	0.694679
TennisPlayer	Cave	+	+	0.694679
TennisPlayer	Model	-	+	0.694679
Planet	Canal	+	+	0.802797
PeriodicalLiterature	WorldHeritageSite	+	+	0.694679
Architect	NascarDriver	-	+	0.694679
LaunchPad	Writer	+	+	0.705867
GovernmentAgency	Election	+	+	0.694679
ComicsCharacter	GridironFootballPlayer	-	+	0.694679
Judge	Cycad	+	+	0.705867
Village	Congressman	+	+	0.910110
CanadianFootballTeam	PlayboyPlaymate	+	+	0.694679
PokerPlayer	FictionalCharacter	-	+	0.694679
Nerve	AnatomicalStructure	-	-	0.165610
MemberOfParliament	Valley	+	+	0.694679
Bird	Name	+	+	0.758258
Disease	Philosopher	+	+	0.874821
WineRegion	OlympicResult	+	+	0.694679
Building	BritishRoyalty	+	+	0.694679
Philosopher	Theatre	+	-	0.363317
YearInSpaceflight	Judge	+	+	0.694679
Museum	Holiday	+	+	0.995573
Island	Bird	+	+	0.691816
Drug	Website	+	+	0.740152
Station	Website	+	+	0.705867
Animal	Road	+	-	0.363317
SoccerLeague	LaunchPad	+	+	0.694679
Restaurant	PeriodicalLiterature	+	+	0.694679
AutomobileEngine	Website	+	+	0.694679
FilmFestival	Brain	+	+	0.694679
Wrestler	Lake	+	+	0.910110
SoccerPlayer	Astronaut	-	+	0.694679
WorldHeritageSite	YearInSpaceflight	+	+	0.694679
Athlete	Lighthouse	+	+	0.720180
Nerve	PowerStation	+	+	0.694679
WorldHeritageSite	MartialArtist	+	+	0.694679
Mollusca	SpeedwayTeam	+	+	0.694679
Comedian	WineRegion	+	+	0.694679
MusicGenre	Writer	+	+	0.694679
GolfPlayer	BroadcastNetwork	+	+	0.694679
Beverage	University	+	+	0.910110
CollegeCoach	Saint	-	+	0.694679
Athlete	SpeedwayLeague	+	+	0.694679
Vein	Broadcaster	+	+	0.705867
Vein	Award	+	+	0.948349
University	SportsLeague	+	+	0.694679
TennisPlayer	GivenName	+	+	0.694679
Ginkgo	CollegeCoach	+	+	0.694679
ShoppingMall	BasketballPlayer	+	+	0.694679
GolfLeague	PrimeMinister	+	+	0.694679
Event	Magazine	+	+	0.986344
SnookerChamp	NationalCollegiateAthleticAssociationAthlete	-	+	0.694679
Song	AdultActor	+	+	0.694679
Film	Event	+	-	0.184796
Cave	GolfLeague	+	+	0.694679
Bridge	Election	+	+	0.720180
Governor	Conifer	+	+	0.720180
RugbyLeague	ComicsCharacter	+	+	0.694679
RailwayTunnel	Book	+	+	0.694679
SoccerClub	RecordLabel	+	+	0.694679
BodyOfWater	Place	-	-	0.165610
MilitaryConflict	Disease	+	+	0.694679
RailwayLine	Weapon	+	+	0.694679
BaseballPlayer	BaseballLeague	+	-	0.166376
IceHockeyPlayer	AustralianRulesFootballPlayer	-	+	0.547097
SportsEvent	BroadcastNetwork	+	+	0.694679
FootballMatch	Town	+	+	0.694679
Airport	CollegeCoach	+	+	0.694679
SoccerClub	Song	+	+	0.547097
Restaurant	BritishRoyalty	+	+	0.694679
WorldHeritageSite	Place	-	-	0.165610
AutomobileEngine	Aircraft	+	+	0.694679
Ginkgo	LegalCase	+	+	0.694679
GivenName	MartialArtist	+	+	0.694679
Activity	AnatomicalStructure	+	+	0.694679
Village	Cricketer	+	+	0.904220
PersonFunction	School	+	+	0.694679
Person	Insect	+	-	0.184796
FloweringPlant	Road	+	+	0.694679
Drug	YearInSpaceflight	+	+	0.694679
Actor	TelevisionShow	+	+	0.694679
SoccerManager	Lake	+	+	0.694679
AmericanFootballTeam	PopulatedPlace	+	+	0.694679
Reptile	PoloLeague	+	+	0.694679
Food	Play	+	-	0.410185
Bird	Actor	+	+	0.720180
Grape	Colour	+	+	0.948349
FilmFestival	FigureSkater	+	+	0.694679
Spacecraft	FieldHockeyLeague	+	+	0.694679
Work	GolfLeague	+	+	0.694679
Actor	Island	+	+	0.802797
HandballLeague	Film	+	+	0.694679
BasketballPlayer	Cyclist	-	+	0.694679
SpeedwayTeam	TennisPlayer	+	+	0.694679
Ship	MixedMartialArtsLeague	+	+	0.694679
BadmintonPlayer	Monument	+	+	0.694679
Animal	Bridge	+	+	0.720180
Fish	FieldHockeyLeague	+	+	0.694679
Hotel	LegalCase	+	+	0.694679
Astronaut	Settlement	+	+	0.904220
BroadcastNetwork	Journalist	+	+	0.694679
Continent	TennisPlayer	+	+	0.694679
LaunchPad	Lymph	+	+	0.967095
Play	Place	+	-	0.047670
WorldHeritageSite	Software	+	+	0.694679
MilitaryConflict	HistoricPlace	+	+	0.694679
President	LacrosseLeague	+	+	0.694679
Amphibian	AustralianFootballLeague	+	+	0.694679
Spacecraft	AnatomicalStructure	+	+	0.694679
Restaurant	CanadianFootballLeague	+	+	0.694679
SoccerClub	Website	+	+	0.694679
Airport	MilitaryUnit	+	+	0.694679
Architect	RouteOfTransportation	+	+	0.694679
ShoppingMall	Fish	+	+	0.694679
CricketLeague	FootballMatch	+	+	0.694679
Holiday	BaseballLeague	+	+	0.694679
Judge	Legislature	+	+	0.995573
OlympicResult	MotorcycleRacingLeague	+	+	0.694679
TradeUnion	Rocket	+	+	0.694679
Magazine	PublicTransitSystem	+	+	0.694679
Play	Bacteria	+	+	0.969250
Monument	Name	+	-	0.363317
Village	EthnicGroup	+	+	0.694679
PeriodicalLiterature	SportsEvent	+	+	0.694679
EurovisionSongContestEntry	Eukaryote	+	+	0.694679
Moss	HandballLeague	+	+	0.694679
Organisation	CricketLeague	-	-	0.165610
SoccerManager	ChemicalSubstance	+	+	0.694679
Building	PokerPlayer	+	+	0.694679
BodyOfWater	FictionalCharacter	+	+	0.694679
RadioStation	Cave	+	+	0.694679
Athlete	PokerPlayer	-	+	0.694679
Newspaper	GaelicGamesPlayer	+	+	0.694679
Locomotive	Politician	+	+	0.910110
Airline	Model	+	+	0.705867
Airport	ComicsCreator	+	+	0.694679
RadioStation	Boxer	+	+	0.694679
Lighthouse	VolleyballLeague	+	+	0.694679
YearInSpaceflight	Weapon	+	+	0.694679
Weapon	Book	+	-	0.363317
Election	Lymph	+	+	0.904220
Band	Legislature	+	+	0.758258
Airport	Fish	+	+	0.720180
Cardinal	Park	+	+	0.720180
RoadJunction	Software	+	+	0.694679
Boxer	MeanOfTransportation	+	+	0.694679
President	Country	+	+	0.941226
MotorcycleRacingLeague	Currency	+	+	0.694679
EducationalInstitution	Album	+	+	0.694679
Place	Writer	+	-	0.363317
WrestlingEvent	Mammal	+	+	0.694679
MusicGenre	Cleric	+	+	0.694679
Colour	MemberOfParliament	+	+	0.694679
BodyOfWater	SoccerLeague	+	+	0.694679
Place	Monument	-	-	0.047419
NascarDriver	Crustacean	+	+	0.694679
GreenAlga	CanadianFootballLeague	+	+	0.694679
Eukaryote	EducationalInstitution	+	+	0.694679
MemberOfParliament	FieldHockeyLeague	+	+	0.694679
Activity	ArchitecturalStructure	+	+	0.694679
SpaceShuttle	Senator	+	+	0.694679
BasketballPlayer	Gnetophytes	+	+	0.694679
EurovisionSongContestEntry	Aircraft	+	+	0.694679
Astronaut	GridironFootballPlayer	-	+	0.694679
Eukaryote	WaterwayTunnel	+	+	0.694679
SpaceMission	Embryology	+	+	0.694679
OlympicResult	Fish	+	+	0.694679
Bird	Chancellor	+	+	0.948349
Broadcaster	BasketballTeam	+	+	0.694679
Fern	Holiday	+	+	0.967095
EurovisionSongContestEntry	Road	+	+	0.694679
ChemicalCompound	Airport	+	+	0.694679
ClubMoss	Bone	+	+	0.694679
ProtectedArea	Name	+	+	0.694679
NascarDriver	SportsTeam	+	+	0.694679
Valley	Magazine	+	+	0.720180
Non-ProfitOrganisation	BodyOfWater	+	+	0.694679
Monarch	Judge	-	+	0.758258
Species	Software	+	+	0.910110
SpeedwayLeague	RoadJunction	+	+	0.694679
Gnetophytes	BodyOfWater	+	+	0.694679
AmericanFootballPlayer	RecordLabel	+	+	0.694679
BritishRoyalty	Chancellor	-	+	0.694679
SoccerClub	HandballLeague	+	+	0.694679
Cardinal	City	+	+	0.910110
GridironFootballPlayer	Beverage	+	+	0.694679
RailwayTunnel	Food	+	+	0.694679
Fern	Band	+	+	0.705867
AutomobileEngine	Planet	+	+	0.694679
Film	Park	+	+	0.758258
Project	Band	+	+	0.986344
Project	OlympicResult	+	+	0.694679
SpaceShuttle	Town	+	+	0.694679
Canal	Event	+	+	0.691816
Lymph	Ambassador	+	+	0.904220
MotorcycleRacingLeague	Monarch	+	+	0.694679
TennisLeague	TelevisionStation	+	+	0.694679
Beverage	Stadium	+	+	0.910110
Fish	Currency	+	+	0.995573
Conifer	MeanOfTransportation	+	+	0.694679
SoccerClub	PublicTransitSystem	+	+	0.694679
NationalCollegiateAthleticAssociationAthlete	Stream	+	+	0.694679
FormulaOneRacer	Person	-	-	0.165610
Canal	Monarch	+	+	0.720180
Work	HistoricBuilding	+	+	0.694679
City	HandballLeague	+	+	0.694679
Newspaper	Senator	+	+	0.910110
Plant	Philosopher	+	-	0.363317
Island	University	+	-	0.363317
Valley	Stadium	+	+	0.720180
SportsTeam	RoadTunnel	+	+	0.694679
HandballLeague	PowerStation	+	+	0.694679
College	LacrosseLeague	+	+	0.694679
CanadianFootballLeague	Cricketer	+	+	0.694679
OlympicResult	Building	+	+	0.694679
Play	RadioStation	+	+	0.694679
SoccerManager	GaelicGamesPlayer	-	+	0.694679
Journalist	Race	+	+	0.986344
Organisation	NascarDriver	+	+	0.694679
Cave	Website	+	+	0.904220
LacrosseLeague	Archaea	+	+	0.694679
AdultActor	AcademicJournal	+	+	0.694679
BaseballLeague	Newspaper	+	+	0.694679
Plant	Restaurant	+	-	0.232520
TelevisionStation	Plant	+	+	0.694679
Broadcaster	AdministrativeRegion	+	+	0.694679
MeanOfTransportation	HistoricBuilding	+	+	0.694679
Congressman	RoadTunnel	+	+	0.694679
Country	School	+	-	0.184796
SnookerChamp	Building	+	+	0.694679
MilitaryUnit	FilmFestival	+	+	0.694679
TennisPlayer	MountainRange	+	+	0.694679
ProtectedArea	Criminal	+	+	0.694679
Station	President	+	+	0.720180
YearInSpaceflight	HistoricPlace	+	+	0.694679
Game	Cave	+	+	0.720180
Artist	MilitaryPerson	-	+	0.694679
Weapon	LaunchPad	+	+	0.705867
ProtectedArea	Eukaryote	+	+	0.694679
TelevisionStation	Single	+	+	0.694679
Mayor	TennisPlayer	-	+	0.694679
Hotel	WorldHeritageSite	-	+	0.694679
AnatomicalStructure	Planet	+	+	0.694679
HockeyTeam	EducationalInstitution	+	+	0.694679
Award	Mammal	+	+	0.969250
ComicsCharacter	ProtectedArea	+	+	0.694679
Hospital	College	+	+	0.758258
Species	SoccerManager	+	+	0.694679
Species	Olympics	+	+	0.910110
MemberOfParliament	SoccerManager	-	+	0.694679
BasketballLeague	Artery	+	+	0.694679
Newspaper	PokerPlayer	+	+	0.694679
ProtectedArea	RecordLabel	+	+	0.694679
River	Locomotive	+	+	0.995573
AustralianRulesFootballPlayer	ArchitecturalStructure	+	+	0.694679
Colour	Bridge	+	+	0.948349
Musical	Artery	+	+	0.948349
Artist	AutoRacingLeague	+	+	0.694679
Company	Holiday	+	+	0.910110
GivenName	Legislature	+	+	0.694679
SportsEvent	Food	+	+	0.694679
Artist	ChemicalCompound	+	+	0.694679
TelevisionStation	Mayor	+	+	0.694679
Non-ProfitOrganisation	Cycad	+	+	0.694679
Philosopher	Embryology	+	+	0.967095
Organisation	Mayor	+	+	0.980337
Species	SpaceShuttle	+	+	0.694679
TradeUnion	MusicalWork	+	+	0.694679
Settlement	Play	+	-	0.410185
Locomotive	TennisPlayer	+	+	0.694679
Award	Fish	+	+	0.995573
BritishRoyalty	MountainRange	+	+	0.694679
RailwayLine	Newspaper	+	+	0.694679
FloweringPlant	Bacteria	+	+	0.694679
VolleyballLeague	MusicalArtist	+	+	0.694679
PopulatedPlace	Event	+	+	0.694679
Saint	RouteOfTransportation	+	+	0.694679
Museum	PlayboyPlaymate	+	+	0.694679
Broadcaster	College	+	+	0.705867
SupremeCourtOfTheUnitedStatesCase	Island	+	+	0.694679
Broadcaster	SportsLeague	+	+	0.694679
BroadcastNetwork	HistoricBuilding	+	+	0.694679
ChristianBishop	YearInSpaceflight	+	+	0.694679
Broadcaster	Village	+	+	0.904220
NationalCollegiateAthleticAssociationAthlete	Device	+	+	0.694679
SoccerLeague	Convention	+	+	0.694679
Cyclist	BritishRoyalty	-	+	0.694679
AutoRacingLeague	AnatomicalStructure	+	+	0.694679
OfficeHolder	Architect	-	+	0.720180
Criminal	Beverage	+	+	0.910110
Organisation	Weapon	+	-	0.363317
TennisPlayer	TelevisionEpisode	+	+	0.694679
Athlete	PublicTransitSystem	+	+	0.694679
Ginkgo	SportsTeam	+	+	0.694679
Senator	Name	+	+	0.720180
Library	CollegeCoach	+	+	0.694679
MusicalWork	Device	+	+	0.694679
Species	Rocket	+	+	0.910110
NationalCollegiateAthleticAssociationAthlete	SkiArea	+	+	0.694679
Plant	Convention	+	+	0.720180
HistoricPlace	AmericanFootballTeam	+	+	0.694679
IceHockeyPlayer	Plant	+	+	0.694679
Astronaut	Nerve	+	+	0.967095
Planet	WomensTennisAssociationTournament	+	+	0.694679
LegalCase	Boxer	+	+	0.694679
Infrastructure	Architect	+	+	0.866956
Currency	Game	+	+	0.720180
PeriodicalLiterature	ResearchProject	+	+	0.694679
Language	Activity	+	+	0.802797
Congressman	Scientist	-	+	0.720180
SportsLeague	Protein	+	+	0.694679
College	Fungus	+	+	0.720180
AustralianFootballLeague	MilitaryConflict	+	+	0.694679
PoloLeague	SpeedwayTeam	+	+	0.694679
School	Disease	+	+	0.995573
Database	Broadcaster	+	+	0.967095
SkiArea	Device	+	+	0.694679
FloweringPlant	Fern	+	+	0.694679
WomensTennisAssociationTournament	City	+	+	0.694679
Station	Stream	+	+	0.577426
Architect	IceHockeyLeague	+	+	0.694679
Hospital	Musical	+	+	0.577426
SupremeCourtOfTheUnitedStatesCase	RoadTunnel	+	+	0.694679
TelevisionEpisode	Currency	+	+	0.694679
BasketballLeague	MusicalArtist	+	+	0.694679
PublicTransitSystem	Musical	+	+	0.694679
Cleric	CanadianFootballLeague	+	+	0.694679
Saint	Convention	+	+	0.720180
Judge	Bridge	+	-	0.184183
MartialArtist	ProgrammingLanguage	+	+	0.694679
City	President	+	+	0.941226
President	Lighthouse	+	+	0.948349
HistoricBuilding	Gnetophytes	+	+	0.694679
MilitaryPerson	River	+	+	0.694679
Eukaryote	SportsEvent	+	+	0.694679
TelevisionStation	AdultActor	+	+	0.694679
SnookerChamp	SpaceMission	+	+	0.694679
MemberOfParliament	PlayboyPlaymate	-	+	0.694679
Lake	BritishRoyalty	+	+	0.694679
Architect	BroadcastNetwork	+	+	0.694679
Stream	Spacecraft	+	+	0.676703
Chancellor	Cave	+	+	0.910110
Automobile	LaunchPad	+	+	0.705867
InlineHockeyLeague	Newspaper	+	+	0.694679
Musical	LunarCrater	+	+	0.694679
LacrosseLeague	Mayor	+	+	0.694679
TradeUnion	TelevisionEpisode	+	+	0.694679
Fungus	Cave	+	+	0.948349
Eukaryote	LaunchPad	+	+	0.705867
RouteOfTransportation	Convention	+	+	0.547097
River	VideoGame	+	+	0.694679
AutomobileEngine	WrittenWork	+	+	0.694679
SoftballLeague	Museum	+	+	0.694679
SupremeCourtOfTheUnitedStatesCase	ComicsCharacter	+	+	0.694679
InlineHockeyLeague	BiologicalDatabase	+	+	0.694679
Book	Play	+	-	0.184796
SoftballLeague	AnatomicalStructure	+	+	0.694679
ShoppingMall	AutoRacingLeague	+	+	0.694679
GridironFootballPlayer	Hotel	+	+	0.694679
Database	ComicsCharacter	+	+	0.694679
SpaceStation	WorldHeritageSite	+	+	0.694679
Monument	Race	+	+	0.720180
SportsTeam	Currency	+	+	0.694679
LunarCrater	Airline	+	+	0.694679
EurovisionSongContestEntry	Senator	+	+	0.694679
Library	MusicFestival	+	+	0.694679
Boxer	WorldHeritageSite	+	+	0.694679
TelevisionStation	Actor	+	+	0.694679
City	Beverage	+	+	0.986344
OlympicResult	AustralianFootballLeague	+	+	0.694679
AutomobileEngine	SnookerPlayer	+	+	0.694679
Cricketer	Species	+	+	0.967095
ResearchProject	ChemicalSubstance	+	+	0.694679
Legislature	Boxer	+	+	0.969250
Fungus	Organisation	+	+	0.969250
TradeUnion	WaterwayTunnel	+	+	0.694679
RoadTunnel	Stream	+	+	0.694679
AdministrativeRegion	College	+	+	0.694679
Mollusca	RugbyLeague	+	+	0.694679
BritishRoyalty	Congressman	-	+	0.694679
BasketballTeam	WrestlingEvent	+	+	0.694679
AnatomicalStructure	SpeedwayLeague	+	+	0.694679
Philosopher	Gnetophytes	+	+	0.694679
SoccerClub	Congressman	+	+	0.694679
Congressman	Fish	+	+	0.948349
Album	Crustacean	+	+	0.720180
Station	Play	+	-	0.363317
MusicalWork	ResearchProject	+	+	0.694679
AustralianFootballLeague	FieldHockeyLeague	+	+	0.547097
PersonFunction	Crustacean	+	+	0.694679
Arachnid	SportsEvent	+	+	0.694679
Game	FootballMatch	+	+	0.694679
Sport	Automobile	+	-	0.363317
BroadcastNetwork	SnookerChamp	+	+	0.694679
Museum	Language	+	+	0.995573
ResearchProject	Philosopher	+	+	0.694679
Country	GaelicGamesPlayer	+	+	0.694679
YearInSpaceflight	Canal	+	+	0.694679
TelevisionStation	Amphibian	+	+	0.694679
ComicsCharacter	Airport	+	+	0.694679
Website	Wrestler	+	+	0.904220
NaturalPlace	PersonFunction	+	+	0.694679
Congressman	AutoRacingLeague	+	+	0.694679
Airport	Artery	+	+	0.720180
Philosopher	MilitaryConflict	+	+	0.694679
Legislature	RoadTunnel	+	+	0.694679
Journalist	AustralianFootballLeague	+	+	0.694679
Criminal	AdultActor	-	+	0.694679
SkiArea	RadioStation	+	+	0.694679
SnookerChamp	ComicsCreator	-	+	0.694679
MotorcycleRacingLeague	Fish	+	+	0.694679
PopulatedPlace	RugbyLeague	+	+	0.694679
RailwayLine	BodyOfWater	+	+	0.694679
Plant	LacrosseLeague	+	+	0.694679
AcademicJournal	Journalist	+	+	0.547097
Writer	Mammal	+	+	0.948349
Holiday	Arachnid	+	+	0.969250
RailwayTunnel	Lighthouse	+	+	0.694679
Stream	Website	+	+	0.740152
Journalist	Artist	-	+	0.906961
ChemicalCompound	TennisLeague	+	+	0.694679
AcademicJournal	GivenName	+	+	0.694679
Aircraft	ProtectedArea	+	+	0.694679
Bird	WorldHeritageSite	+	+	0.694679
PublicTransitSystem	Device	+	+	0.694679
Grape	Nerve	+	+	0.969250
Amphibian	FormulaOneRacer	+	+	0.694679
RadioStation	Ginkgo	+	+	0.694679
Person	PopulatedPlace	+	+	0.694679
Event	MusicFestival	-	-	0.165610
RugbyLeague	Play	+	+	0.694679
SpaceShuttle	Ginkgo	+	+	0.694679
RailwayTunnel	Newspaper	+	+	0.694679
CollegeCoach	BasketballPlayer	-	+	0.694679
Station	SpeedwayLeague	+	+	0.694679
Valley	Grape	+	+	0.910110
Stream	GovernmentAgency	+	+	0.694679
MilitaryPerson	TennisPlayer	-	+	0.694679
WrittenWork	Monarch	+	+	0.694679
WomensTennisAssociationTournament	PublicTransitSystem	+	+	0.694679
TelevisionShow	TennisLeague	+	+	0.694679
Work	AutoRacingLeague	+	+	0.694679
BasketballLeague	GaelicGamesPlayer	+	+	0.694679
LaunchPad	Person	+	-	0.347293
Event	TelevisionEpisode	+	+	0.694679
Monument	Mountain	+	+	0.577426
Fern	University	+	+	0.705867
Cyclist	SoccerLeague	+	+	0.694679
WrittenWork	FictionalCharacter	+	+	0.694679
AcademicJournal	Fungus	+	+	0.694679
PersonFunction	GivenName	+	+	0.694679
Reptile	Restaurant	+	+	0.577426
Musical	PlayboyPlaymate	+	+	0.694679
SnookerChamp	EducationalInstitution	+	+	0.694679
Insect	Name	+	+	0.720180
Race	PowerStation	+	+	0.694679
RailwayTunnel	Mammal	+	+	0.694679
Play	Moss	+	+	0.995573
FootballMatch	GaelicGamesPlayer	+	+	0.694679
Magazine	GivenName	+	+	0.694679
Ambassador	Mountain	+	+	0.910110
Station	SoccerPlayer	+	+	0.694679
Nerve	SnookerWorldRanking	+	+	0.694679
Website	Award	+	+	0.967095
Philosopher	SportsEvent	+	+	0.694679
Name	Crustacean	+	+	0.948349
Colour	Astronaut	+	+	0.904220
Currency	AmericanFootballTeam	+	+	0.694679
Philosopher	Award	+	+	0.980337
GrandPrix	LacrosseLeague	+	+	0.694679
Lighthouse	ComicsCharacter	+	+	0.694679
FootballMatch	AnatomicalStructure	+	+	0.694679
SoccerManager	Race	+	+	0.694679
ProgrammingLanguage	Automobile	+	+	0.694679
ProgrammingLanguage	OlympicResult	+	+	0.694679
Cave	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
Artist	RugbyPlayer	-	+	0.694679
Drug	GovernmentAgency	+	+	0.694679
Moss	YearInSpaceflight	+	+	0.694679
AcademicJournal	YearInSpaceflight	+	+	0.694679
SoccerPlayer	FictionalCharacter	-	+	0.694679
Automobile	MixedMartialArtsLeague	+	+	0.694679
Theatre	TradeUnion	+	+	0.694679
EthnicGroup	Mountain	+	+	0.694679
IceHockeyPlayer	RecordLabel	+	+	0.694679
Embryology	FloweringPlant	+	+	0.694679
Fish	Tunnel	+	+	0.948349
ResearchProject	Station	+	+	0.694679
BroadcastNetwork	Activity	+	+	0.694679
Athlete	TelevisionShow	+	+	0.694679
AmericanFootballTeam	Convention	+	+	0.694679
AustralianRulesFootballPlayer	PeriodicalLiterature	+	+	0.694679
Broadcaster	HistoricBuilding	+	+	0.694679
SoccerPlayer	EthnicGroup	+	+	0.694679
RadioStation	InlineHockeyLeague	+	+	0.694679
RoadJunction	SnookerWorldRanking	+	+	0.694679
SoccerManager	Legislature	+	+	0.694679
Tunnel	CricketLeague	+	+	0.694679
Stream	RouteOfTransportation	+	+	0.694679
WomensTennisAssociationTournament	Stadium	+	+	0.694679
MartialArtist	SportsEvent	+	+	0.694679
Athlete	Cycad	+	+	0.705867
AutomobileEngine	EurovisionSongContestEntry	+	+	0.694679
HistoricPlace	Broadcaster	+	+	0.694679
Album	PersonFunction	+	+	0.694679
Vein	Song	+	-	0.363317
PopulatedPlace	Species	+	+	0.694679
Olympics	MilitaryConflict	+	+	0.694679
AutomobileEngine	Broadcaster	+	+	0.694679
ChristianBishop	ChemicalSubstance	+	+	0.694679
ChemicalCompound	Bird	+	+	0.694679
Legislature	FormulaOneRacer	+	+	0.694679
Crustacean	MilitaryPerson	+	+	0.694679
Vein	ChemicalCompound	+	+	0.694679
Stream	Settlement	+	+	0.720180
Cricketer	Writer	-	+	0.560269
Play	Town	+	+	0.941226
Village	BritishRoyalty	+	+	0.694679
BadmintonPlayer	MusicFestival	+	+	0.694679
SkiArea	SoftballLeague	+	+	0.694679
TelevisionShow	Airline	+	+	0.694679
SnookerPlayer	Work	+	+	0.694679
Town	Chancellor	+	+	0.720180
AutomobileEngine	AutoRacingLeague	+	+	0.547097
Reptile	City	+	+	0.986344
SpaceShuttle	Archaea	+	+	0.694679
TelevisionStation	Settlement	+	+	0.694679
BasketballTeam	SnookerPlayer	+	+	0.694679
Song	SportsTeam	+	+	0.694679
Event	BroadcastNetwork	+	+	0.694679
RouteOfTransportation	Station	+	+	0.547097
FilmFestival	HistoricPlace	+	+	0.694679
MemberOfParliament	AcademicJournal	+	+	0.694679
Weapon	Planet	+	+	0.720180
Chancellor	ChemicalCompound	+	+	0.694679
CanadianFootballLeague	SpeedwayTeam	+	+	0.694679
President	RecordLabel	+	+	0.694679
Monument	Rocket	+	+	0.720180
Archaea	PersonFunction	+	+	0.694679
Boxer	LacrosseLeague	+	+	0.694679
TelevisionEpisode	MixedMartialArtsLeague	+	+	0.694679
Monument	PoliticalParty	+	+	0.694679
Ambassador	MountainRange	+	+	0.694679
SpeedwayTeam	Vein	+	+	0.694679
BadmintonPlayer	Theatre	+	+	0.694679
Artist	RouteOfTransportation	+	+	0.694679
OfficeHolder	Play	+	+	0.995573
Station	BasketballTeam	+	+	0.694679
Monument	Colour	+	+	0.910110
Reptile	ChemicalCompound	+	+	0.694679
BadmintonPlayer	Comedian	-	+	0.694679
Town	MilitaryPerson	+	+	0.694679
Moss	TelevisionEpisode	+	+	0.694679
ArchitecturalStructure	AmericanFootballTeam	+	+	0.694679
Protein	LunarCrater	+	+	0.694679
Bone	MixedMartialArtsEvent	+	+	0.694679
Vein	OlympicResult	+	+	0.694679
BaseballLeague	MotorcycleRacingLeague	+	+	0.547097
NaturalPlace	OlympicResult	+	+	0.694679
NationalCollegiateAthleticAssociationAthlete	Athlete	-	-	0.095332
Award	EurovisionSongContestEntry	+	+	0.694679
Judge	ChemicalCompound	+	+	0.694679
WaterwayTunnel	SportsLeague	+	+	0.694679
GrandPrix	FloweringPlant	+	+	0.694679
Embryology	Fish	+	+	0.967095
Ambassador	LaunchPad	+	+	0.904220
RugbyPlayer	LegalCase	+	+	0.694679
RailwayLine	Journalist	+	+	0.694679
Mayor	MixedMartialArtsLeague	+	+	0.694679
Theatre	Arachnid	+	+	0.948349
SportsTeam	MemberOfParliament	+	+	0.694679
Convention	Cardinal	+	+	0.910110
FieldHockeyLeague	WineRegion	+	+	0.694679
Stadium	YearInSpaceflight	+	+	0.694679
GrandPrix	Reptile	+	+	0.694679
WaterwayTunnel	Archaea	+	+	0.694679
Song	Artery	+	+	0.995573
Name	Ginkgo	+	+	0.948349
FloweringPlant	Gnetophytes	+	+	0.694679
BodyOfWater	Building	+	+	0.694679
CanadianFootballLeague	Protein	+	+	0.694679
PrimeMinister	Lymph	+	+	0.694679
NaturalPlace	BaseballPlayer	+	+	0.694679
Cleric	Wrestler	-	+	0.948349
Artery	HistoricPlace	+	+	0.694679
